,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
145,2009,22373.66,22373.66,22373.66,2009-09-24,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
146,2009,9953.3,9953.3,9953.3,2009-09-10,051218316,"TURNING TECHNOLOGIES, LLC"
147,2009,13943.58,13943.58,13943.58,2009-04-24,619719693,WILDFLOWER INTERNATIONAL LIMITED
148,2009,243743.05,243743.05,243743.05,2009-05-01,098692374,IMMIXTECHNOLOGY INC
149,2009,74997.53,74997.53,0.0,2009-06-23,182956367,DEFENSE GROUP INCORPORATED
150,2009,6713.0,6713.0,6713.0,2009-04-09,619719693,WILDFLOWER INTERNATIONAL LIMITED
151,2009,12235.2,12235.2,12235.2,2009-01-29,619719693,WILDFLOWER INTERNATIONAL LIMITED
152,2009,38197.81,38197.81,38197.81,2009-07-15,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
153,2009,14168.92,14168.92,14168.92,2009-08-12,961003720,NCS TECHNOLOGIES INCORPORATED
154,2009,614574.96,614574.96,614574.96,2009-02-26,957050883,GOVPLACE
155,2009,270154.24,270154.24,270154.24,2009-04-22,141087416,"TRUESTONE, LLC"
156,2009,21090.16,21090.16,21090.16,2009-04-14,619719693,WILDFLOWER INTERNATIONAL LIMITED
157,2009,52718.2,52718.2,52718.2,2009-03-23,048870724,"ATLANTIC COMMTECH, INC"
158,2009,355721.48,355721.48,355721.48,2009-04-08,141087416,"TRUESTONE, LLC"
159,2009,166169.3,166169.3,0.0,2009-08-28,117342618,COMMUNICATIONS PRODUCTS INC
160,2009,4297.64,4297.64,4297.64,2009-09-09,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
161,2009,32537.14,32537.14,32537.14,2009-07-20,013358002,MYTHICS INCORPORATED
162,2009,1140959.07,1140959.07,1140959.07,2009-09-24,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
163,2009,43828.0,43828.0,43828.0,2009-02-02,619719693,WILDFLOWER INTERNATIONAL LIMITED
164,2009,8951.55,8951.55,8951.55,2009-06-01,619719693,WILDFLOWER INTERNATIONAL LIMITED
165,2009,11952.92,11952.92,51949.71,2009-06-18,006994065,GLOBAL CROSSING NORTH AMERICA INCORPORATED
166,2009,172378.5,172378.5,172378.5,2009-08-28,619719693,WILDFLOWER INTERNATIONAL LIMITED
167,2009,345473.0,345473.0,345473.0,2009-07-09,961003720,NCS TECHNOLOGIES INCORPORATED
168,2009,186018.79,186018.79,186018.79,2009-09-30,004649125,BAE SYSTEMS INFORMATION TECHNOLOGY INC.
169,2009,103040.27,103040.27,103040.27,2009-05-28,013358002,MYTHICS INCORPORATED
170,2009,265050.0,265050.0,265050.0,2009-09-18,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION
171,2009,673547.5,673547.5,2287500.0,2009-09-14,114335490,"DIGITAL SYSTEMS GROUP, INC"
172,2009,13717.8,13717.78,13717.8,2009-09-17,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
173,2009,5568.28,5568.28,5568.28,2009-04-17,957050883,GOVPLACE
174,2009,12000.0,12000.0,12000.0,2009-04-09,947996633,"MARITIME INFORMATION SYSTEMS, INC."
175,2009,64220.09,64220.09,64220.09,2009-05-07,786468199,"DLT SOLUTIONS, INC."
176,2009,45846.75,45846.75,45846.75,2009-08-28,048870724,"ATLANTIC COMMTECH, INC"
177,2009,23558.62,23558.62,23558.62,2009-08-26,621796044,COMPUTER WORLD SERVICES CORPORATION
178,2009,65492.2,65492.2,65492.2,2009-03-16,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
179,2009,68996.0,68996.0,68996.0,2009-09-30,058060083,"NEW LIGHT TECHNOLOGIES, INC"
180,2009,121187.22,121187.22,121187.22,2009-07-15,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
181,2009,507421.48,507421.48,507421.48,2009-09-16,957050883,GOVPLACE
182,2009,499906.0,499906.0,499906.0,2009-04-16,787647192,BAE SYSTEMS NATIONAL SECURITY SOLUTIONS INC
183,2009,258470.4,258470.4,258470.4,2009-08-21,614767403,MULTIMAXARRAY FIRSTSOURCE
184,2009,37098.6,37098.6,37098.6,2009-05-27,619719693,WILDFLOWER INTERNATIONAL LIMITED
185,2009,19406.83,19406.83,19406.83,2009-09-27,619719693,WILDFLOWER INTERNATIONAL LIMITED
186,2009,23377.57,23377.57,23377.57,2009-07-24,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
187,2009,27860.0,27860.0,41375.6,2009-05-18,139627525,MANTECH ADVANCED SYSTEMS INTERNATIONAL INCORPORATED
188,2009,11080.8,11080.8,11080.8,2009-05-19,612674457,ACCESSDATA CORP.
189,2009,31800.0,31800.0,31800.0,2009-06-12,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
190,2009,1531553.84,1531553.84,9621868.95,2009-07-23,175301720,BAE SYSTEMS INFORMATION TECHNOLOGY LIMITED LIABILITY COMPANY
191,2009,58600.58,58600.58,58600.58,2009-02-25,619719693,WILDFLOWER INTERNATIONAL LIMITED
192,2009,104545.0,104545.0,104545.0,2009-09-22,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
193,2009,208216.17,208216.17,208216.17,2009-07-29,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
194,2009,2628000.0,2628000.0,2628000.0,2009-02-02,100662639,"EASTPORT ANALYTICS, INC"
195,2009,686525.4,686525.4,686525.4,2009-02-25,619719693,WILDFLOWER INTERNATIONAL LIMITED
196,2009,13039.2,13039.2,13039.2,2009-07-06,968451591,ALL POINTS LOGISTICS INCORPORATED
197,2009,4261.25,4261.25,4261.25,2009-01-28,619719693,WILDFLOWER INTERNATIONAL LIMITED
198,2009,927016.44,927016.44,4912381.92,2009-09-16,963009899,ACQUISITION SOLUTIONS INC
199,2009,7820.38,7820.38,7820.38,2009-03-04,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
200,2009,410330.04,410330.04,410330.04,2009-09-21,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
201,2009,1404349.97,1404349.97,1404349.97,2009-09-26,957050883,GOVPLACE
202,2009,217195.47,217195.47,217195.47,2009-09-25,619719693,WILDFLOWER INTERNATIONAL LIMITED
203,2009,4380.0,4380.0,0.0,2009-07-01,117342618,COMMUNICATIONS PRODUCTS INC
204,2009,227346.56,227346.56,227346.56,2009-05-18,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
205,2009,15372.96,15372.96,15372.96,2009-05-08,149530219,DELL FEDERAL SYSTEMS L.P.
206,2009,32528.4,32528.4,32528.4,2009-06-25,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
207,2009,53255.3,53255.3,53255.3,2009-09-28,619719693,WILDFLOWER INTERNATIONAL LIMITED
208,2009,3698.74,3698.74,3698.74,2009-09-17,621796044,COMPUTER WORLD SERVICES CORPORATION
209,2009,145803.76,145803.76,145803.76,2009-08-19,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
210,2009,6015.0,6015.0,6015.0,2009-09-04,957050883,GOVPLACE
211,2009,50750.0,50750.0,51000.0,2009-06-02,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
212,2009,97214.0,97214.0,97214.0,2009-09-01,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
213,2009,13851.67,13851.67,13851.67,2009-08-17,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
214,2009,82810.0,82810.0,82810.0,2009-08-13,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
215,2009,44953177.0,44953177.0,44953177.0,2009-06-19,610320215,GENERAL DYNAMICS ONE SOURCE LIMITED LIABILITY COMPANY
216,2009,14746.7,14746.7,66517.33,2009-09-01,961003720,NCS TECHNOLOGIES INCORPORATED
217,2009,275554.5,275554.5,275554.5,2009-09-30,961003720,NCS TECHNOLOGIES INCORPORATED
218,2009,2245626.9,2245626.9,2245626.9,2009-09-24,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
219,2009,10188586.0,10188586.0,10188586.0,2009-07-13,097779698,SRA INTERNATIONAL INCORPORATED (3306)
220,2009,90838.09,90838.09,90838.09,2009-04-13,077817617,ELECTRONIC DATA SYSTEMS CORPORATION
221,2009,387647.02,387647.02,387647.02,2009-05-06,141087416,"TRUESTONE, LLC"
222,2009,5224.98,5224.98,5224.98,2009-02-10,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
223,2009,11466.92,11466.92,0.0,2009-01-05,117342618,COMMUNICATIONS PRODUCTS INC
224,2009,24719.24,24719.24,0.0,2009-07-14,117342618,COMMUNICATIONS PRODUCTS INC
225,2009,24561.84,24561.84,24561.84,2009-09-25,942408766,M A FEDERAL INCORPORATED (2233)
226,2009,49792.48,49792.48,208313.12,2009-07-09,961003720,NCS TECHNOLOGIES INCORPORATED
227,2009,833590.94,833590.94,833590.94,2009-09-28,614767403,MULTIMAXARRAY FIRSTSOURCE
228,2009,46172.56,46172.56,46172.56,2009-09-04,098692374,IMMIXTECHNOLOGY INCORPORATED
229,2009,40671.93,40671.93,40671.93,2009-08-27,013358002,MYTHICS INCORPORATED
230,2009,33457.6,33457.6,33457.6,2009-09-25,619719693,WILDFLOWER INTERNATIONAL LIMITED
231,2009,8134.39,8134.39,8134.39,2009-03-03,013358002,MYTHICS INCORPORATED
232,2009,0.0,0.0,0.0,2009-09-25,003548489,AT&T MOBILITY LLC
233,2009,10679.36,10679.36,10679.36,2009-04-23,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
234,2009,12493.5,12493.5,12493.5,2009-05-29,619719693,WILDFLOWER INTERNATIONAL LIMITED
235,2009,146217.6,146217.6,146217.6,2009-09-30,621796044,COMPUTER WORLD SERVICES CORPORATION
236,2009,30457.22,30457.22,30457.22,2009-09-30,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
237,2009,33320.0,33200.0,33320.0,2009-09-11,797777851,E M W INCORPORATED (4135)
238,2009,35117.34,35117.34,35117.34,2009-08-25,013358002,MYTHICS INCORPORATED
239,2009,21994.38,21944.18,21994.38,2009-09-30,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
240,2009,2778083.85,2778083.85,2778083.85,2009-02-27,153874623,PRAGMATICS INC
241,2009,28369.9,28369.9,28369.9,2009-07-09,619719693,WILDFLOWER INTERNATIONAL LIMITED
242,2009,396619.84,396619.84,396619.84,2009-08-05,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
243,2009,48518.52,48518.52,48518.52,2009-09-23,619719693,WILDFLOWER INTERNATIONAL LIMITED
244,2009,54478.97,54478.97,54478.97,2009-07-23,957050883,GOVPLACE
245,2009,39247.75,39247.75,0.0,2009-01-30,148146236,STRATIX CORPORATION
246,2009,165783.42,165783.42,165783.42,2009-06-29,961003720,NCS TECHNOLOGIES INCORPORATED
247,2009,155406.0,155406.0,155406.0,2009-05-27,194399911,SYSTEMWARE INCORPORATED
248,2009,29307.41,29307.41,29307.41,2009-08-07,619719693,WILDFLOWER INTERNATIONAL LIMITED
249,2009,3489461.29,3489461.29,15769325.23,2009-06-19,004649125,BAE SYSTEMS INFORMATION TECHNOLOGY INC.
250,2009,12059314.63,12059314.63,32542062.47,2009-09-30,858485758,ACCENTURE INCORPORATED
251,2009,70536.8,70536.8,70536.8,2009-08-28,957050883,GOVPLACE
252,2009,806354.81,806354.81,806354.81,2009-08-31,619719693,WILDFLOWER INTERNATIONAL LIMITED
253,2009,12220.4,12220.4,0.0,2009-02-25,117342618,COMMUNICATIONS PRODUCTS INC
254,2009,449430.0,449430.0,449430.0,2009-09-15,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION
255,2009,1596.9,1596.9,1596.9,2009-08-14,619719693,WILDFLOWER INTERNATIONAL LIMITED
256,2009,99765.6,99765.6,99765.6,2009-03-03,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
257,2009,1880.0,1880.0,1880.0,2009-01-08,619719693,WILDFLOWER INTERNATIONAL LIMITED
258,2009,10062.4,10062.4,10062.4,2009-04-23,112710947,EYAK TECHNOLOGY LIMITED LIABILITY COMPANY
