,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
54,2009,598329.6,598329.6,1225094.4,2009-09-30,136991499,VALDEZ INTERNATIONAL CORPORATION
55,2009,64292.8,64292.8,0.0,2009-06-17,145965872,"HMS TECHNOLOGIES, INC."
56,2009,8343.1,8343.1,8343.1,2009-06-04,786468199,"DLT SOLUTIONS, INC."
57,2009,48460.5,48460.5,48460.5,2009-04-30,142120745,CHUGACH INDUSTRIES INCORPORATED
58,2009,199559.62,199559.62,199559.62,2009-06-12,023601987,ALAMO CITY ENGINEERING SERVICES INCORPORATED
59,2009,40450.38,37368.08,40450.38,2009-06-02,026157235,CDW GOVERNMENT INCORPORATED
60,2009,18734.48,18734.48,18734.48,2009-09-14,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
61,2009,22356.49,22356.49,22356.49,2009-08-05,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
62,2009,7312.0,7312.0,7312.0,2009-02-27,858831803,"PRISM ENGINEERING, INC."
63,2009,5325.0,5325.0,5325.0,2009-03-17,806768052,CREATIVE SOFTWARE & SERVICING
64,2009,16251.14,16251.14,16251.14,2009-07-16,098692374,IMMIXTECHNOLOGY INC
65,2009,7634.72,7634.72,7634.72,2009-07-29,929022028,SOFTCHOICE CORPORATION
66,2009,6225.0,6225.0,6225.0,2009-04-02,926177262,INTERNATIONAL BUSINESS SALES AND SERVICES CORPORATION
67,2009,12229.2,6114.6,12229.2,2009-05-18,808988737,INTEGRATED COMTEL INC
68,2009,260990.0,260990.0,0.0,2009-06-12,137825266,ASTER ENGINEERING INC
69,2009,6997.2,6997.2,6997.2,2009-08-25,138458786,VINITECH INC.
70,2009,10749.07,10749.07,10749.07,2009-06-18,135520547,BAKBONE SOFTWARE INC.
71,2009,15669.12,15669.12,15669.12,2009-09-14,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
72,2009,231949.19,231949.19,0.0,2009-09-01,827006867,RS INFORMATION SYSTEMS INCORPORATED
73,2009,520.0,520.0,520.0,2009-04-22,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
74,2009,13238.69,13238.69,13238.69,2009-08-29,098692374,IMMIXTECHNOLOGY INC
75,2009,60914.48,60914.48,60914.48,2009-03-31,098692374,IMMIXTECHNOLOGY INC
76,2009,331700.6,331700.6,331700.6,2009-06-24,064680213,NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION
77,2009,19900.0,19900.0,19900.0,2009-04-22,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
78,2009,33150.0,33150.0,33150.0,2009-08-07,125997127,"TIKIGAQ TECHNOLOGY SERVICES, LLC"
79,2009,17643.92,17643.92,17643.92,2009-07-13,088365767,CARAHSOFT TECHNOLOGY CORPORATION
80,2009,1194.0,1194.0,1194.0,2009-01-20,206892395,SIMIAN SYSTEMS INC
81,2009,182400.0,182400.0,182400.0,2009-04-30,107939357,GTSI CORPORATION
82,2009,3344.29,3344.29,3344.29,2009-05-26,121701957,BLUE TECH INCORPORATED
83,2009,716.03,716.03,716.03,2009-04-14,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
84,2009,9533.27,9533.27,9533.27,2009-08-13,786468199,"DLT SOLUTIONS, INC."
85,2009,46699.0,46699.0,46699.0,2009-03-11,786468199,"DLT SOLUTIONS, INC."
86,2009,20009.45,20009.45,20009.45,2009-07-14,809678782,GOVCONNECTION INCORPORATED
87,2009,150000.0,150000.0,150000.0,2009-07-24,613194799,"QINETIQ NORTH AMERICA, INC."
88,2009,1282192.0,1282192.0,2000000.0,2009-06-26,130455830,"EVERBRIDGE, INC."
89,2009,12689.6,12689.6,12689.6,2009-09-11,786468199,"DLT SOLUTIONS, INC."
90,2009,17297.29,17297.29,17297.29,2009-09-02,088365767,CARAHSOFT TECHNOLOGY CORPORATION
91,2009,198255.93,198255.93,198255.93,2009-03-11,098692374,IMMIXTECHNOLOGY INCORPORATED
92,2009,3022.53,3022.53,3022.53,2009-09-18,942408766,M A FEDERAL INCORPORATED (2233)
93,2009,548200.0,548200.0,548200.0,2009-05-27,188243836,RESTON CONSULTING GROUP INC
94,2009,124031.0,124031.0,0.0,2009-09-16,137825266,ASTER ENGINEERING INC
95,2009,22826.89,22826.89,22826.89,2009-06-18,154050959,THE PRESIDIO CORPORATION
96,2009,96480.0,96480.0,96480.0,2009-08-21,847092954,"CITADEL GROUP, THE"
97,2009,18908.63,18908.63,18908.63,2009-09-16,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
98,2009,11859.0,11859.0,11859.0,2009-05-19,618563720,"INTELLIGENT DECISIONS, INC."
99,2009,19088.25,19088.25,19088.25,2009-06-10,096027870,ACCELERA SOLUTIONS INCORPORATED
100,2009,31470.0,31470.0,31470.0,2009-05-05,786468199,"DLT SOLUTIONS, LLC"
101,2009,52381.51,52381.51,52381.51,2009-09-16,154050959,THE PRESIDIO CORPORATION
102,2009,2300000.0,2300000.0,2300000.0,2009-09-01,040859316,FLAGSHIP CUSTOMS SERVICES
103,2009,286516.8,0.0,286516.8,2009-09-15,168926264,"DAKOTA CONSULTING, INCORPORATED"
104,2009,972.2,972.2,972.2,2009-07-14,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
105,2009,16840.49,16840.49,16840.49,2009-05-28,786468199,"DLT SOLUTIONS, INC."
106,2009,86411.19,86411.19,86411.19,2009-09-15,154050959,THE PRESIDIO CORPORATION
107,2009,3906.37,3906.37,3906.37,2009-02-21,618563720,INTELLIGENT DECISIONS INCORPORATED
108,2009,98081.51,98081.51,0.0,2009-09-15,094738007,SIMPLEXGRINNELL LP
109,2009,5105.03,5105.03,5105.03,2009-06-10,154050959,THE PRESIDIO CORPORATION
110,2009,19492.0,19492.0,19492.0,2009-08-12,831478370,MTG MARKETING GROUP LLC
111,2009,935000.0,935000.0,935000.0,2009-07-28,125997127,"TIKIGAQ TECHNOLOGY SERVICES, LLC"
112,2009,11226.98,11226.98,11226.98,2009-04-17,825062813,DYNAMIC SYSTEMS INCORPORATED (8829)
113,2009,149068.0,149068.0,149068.0,2009-07-30,016890845,"MISSING LINK COMMUNICATIONS, INC."
114,2009,10000.0,10000.0,10000.0,2009-08-24,790370592,"HILLMAN, GILBERT R"
115,2009,45275.1,45275.1,45275.1,2009-05-05,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
116,2009,4428.0,4428.0,4428.0,2009-01-27,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP
117,2009,8023.2,8023.2,8023.2,2009-05-21,171070639,"AGSI, LLC"
118,2009,3188.16,3188.16,3188.16,2009-09-13,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
119,2009,99500.0,99500.0,99500.0,2009-07-17,051686405,INFORMATION ARCHITECTURE TEAM LLP
120,2009,1060000.0,1060000.0,1412618.0,2009-08-13,067641597,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC."
121,2009,9792.12,9792.12,9792.12,2009-01-16,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
122,2009,150520.0,150520.0,150520.0,2009-08-19,146485557,"WEATHERTOP CONSULTING, LLC"
123,2009,21797.0,21797.0,21797.0,2009-03-18,171508117,CORE IT SOLUTIONS LIMITED LIABILITY COMPANY
124,2009,36995.55,36995.55,36995.55,2009-04-30,786468199,"DLT SOLUTIONS, INC."
125,2009,2565.84,2565.84,2565.84,2009-09-11,831632075,"SCHELL ENTERPRISE, INC."
126,2009,249757.0,249757.0,249757.0,2009-07-29,059175336,RAYTHEON TECHNICAL SERVICES COMPANY LIMITED LIABILITY COMPANY (5772)
127,2009,6479.44,6479.44,6479.44,2009-07-14,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
128,2009,11595.0,11594.46,11595.0,2009-05-19,059273941,"WEBEX COMMUNICATIONS, INC."
129,2009,4287563.88,4287563.88,4287563.88,2009-07-13,780414652,STG INC
130,2009,66560.0,66560.0,66560.0,2009-04-16,185935066,ALLEGIANCE CONSULTING INCORPORATED
131,2009,21727.32,21727.32,21727.32,2009-08-31,154050959,THE PRESIDIO CORPORATION
132,2009,190746.12,190746.12,190746.12,2009-07-14,556054591,"FORCE 3, INC."
133,2009,93000.0,93000.0,93000.0,2009-08-19,827469169,HUI ZHOU
134,2009,100012.24,100012.24,100012.24,2009-08-06,557434607,GOLDBELT HAWK L.L.C.
135,2009,79108.15,79108.15,79108.15,2009-09-25,098692374,IMMIXTECHNOLOGY INC
136,2009,213591.91,213591.91,213591.91,2009-03-30,125997127,"TIKIGAQ TECHNOLOGY SERVICES, LLC"
137,2009,290000.0,290000.0,290000.0,2009-08-21,008698862,GUIDENT TECHNOLOGIES INC
138,2009,1042814.16,1042814.16,3000000.0,2009-03-25,088365767,CARAHSOFT TECHNOLOGY CORPORATION
139,2009,2131251.59,2131251.59,2131251.59,2009-06-25,019121586,DELOITTE CONSULTING L.P.
140,2009,19029.72,19029.72,19029.72,2009-04-10,088365767,CARAHSOFT TECHNOLOGY CORPORATION
141,2009,243870.92,243870.92,243870.92,2009-09-05,847092954,"CITADEL GROUP, THE"
142,2009,23600.0,23600.0,23600.0,2009-03-18,185935066,ALLEGIANCE CONSULTING INCORPORATED
143,2009,55504.41,55504.41,178226.12,2009-04-23,825062813,DYNAMIC SYSTEMS INCORPORATED (8829)
144,2009,27468.0,27468.0,27468.0,2009-09-18,883894040,VERISIGN INCORPORATED
145,2009,11519.33,11519.33,11519.33,2009-08-11,618563720,INTELLIGENT DECISIONS INCORPORATED
146,2009,3690.78,3690.78,3690.78,2009-08-03,123922788,GOVERNMENT MARKETING AND PROCU
147,2009,29500.0,29500.0,29500.0,2009-08-25,848674701,WOSTMANN AND ASSOCIATES INCORPORATED
148,2009,2999.4,2999.4,2999.4,2009-06-23,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
149,2009,303422.8,303422.8,303422.8,2009-03-20,125997127,"TIKIGAQ TECHNOLOGY SERVICES, LLC"
150,2009,16097.45,16097.45,16097.45,2009-09-08,618563720,INTELLIGENT DECISIONS INCORPORATED
151,2009,3569.53,3569.53,3569.53,2009-08-03,026157235,CDW GOVERNMENT INCORPORATED
152,2009,36569.12,36569.12,36569.12,2009-07-06,826706848,GEOGRAPHIC INFORMATION SERVICES INCORPORATED
153,2009,4961.25,4961.25,4961.25,2009-03-06,786468199,"DLT SOLUTIONS, INC."
154,2009,54810.0,54810.0,109620.0,2009-04-10,098692374,IMMIXTECHNOLOGY INC
155,2009,3501.84,3501.84,3501.84,2009-09-11,171508117,CORE IT SOLUTIONS LIMITED LIABILITY COMPANY
156,2009,546078.0,546078.0,546078.0,2009-09-24,622496230,PROJECT PERFORMANCE CORPORATION
157,2009,29551.0,29551.0,29551.0,2009-01-13,001339159,RAYTHEON COMPANY
158,2009,6120.55,6120.55,6120.55,2009-08-28,039405365,"TROUX TECHNOLOGIES, INC"
159,2009,7680.0,7680.0,7680.0,2009-03-27,185767936,"STERLING COMMERCE (AMERICA), INC."
160,2009,63250.0,63250.0,63250.0,2009-07-24,883921553,PRISM COMMUNICATIONS INCORPORATED
161,2009,4528.5,4528.5,4528.5,2009-06-29,786468199,"DLT SOLUTIONS, INC."
162,2009,1299960.0,1299960.0,3899880.0,2009-07-16,040540304,THE MITRE CORPORATION
163,2009,3931.29,3931.29,3931.29,2009-06-09,125997127,"TIKIGAQ TECHNOLOGY SERVICES, LLC"
164,2009,200000.0,200000.0,200000.0,2009-02-02,071184068,ARTECH CONSULTING GROUP INC
165,2009,16188.55,16188.55,16188.55,2009-06-29,026157235,CDW GOVERNMENT INCORPORATED
166,2009,225987.0,225987.0,225987.0,2009-08-28,125997127,"TIKIGAQ TECHNOLOGY SERVICES, LLC"
167,2009,14500.0,14500.0,14500.0,2009-09-02,134397020,PYRRHUS SOFTWARE
168,2009,53950.0,53950.0,53950.0,2009-06-24,097220180,"GARTNER, INC."
169,2009,31780.16,31780.16,31780.16,2009-02-25,055342690,"GLOBAL TECHNOLOGY RESOURCES, INC."
170,2009,9772.44,9772.44,9772.44,2009-06-30,786468199,"DLT SOLUTIONS, INC."
171,2009,3146463.0,3146463.0,3146463.0,2009-08-27,615335937,"ASRC RESEARCH AND TECHNOLOGY SOLUTIONS, LLC"
172,2009,32085.0,32085.0,32085.0,2009-05-28,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION
173,2009,79180.0,79180.0,0.0,2009-06-16,145965872,"HMS TECHNOLOGIES, INC."
174,2009,9109.28,9109.28,9109.28,2009-03-31,154050959,THE PRESIDIO CORPORATION
175,2009,3709.65,3709.65,3709.65,2009-03-06,786468199,"DLT SOLUTIONS, INC."
176,2009,9112.5,9112.5,9112.5,2009-03-31,836921627,"Q. A. TECHNOLOGIES, INC."
177,2009,15647.89,15647.89,15647.89,2009-01-27,142120745,CHUGACH INDUSTRIES INCORPORATED
178,2009,99763.0,99763.0,99763.0,2009-09-17,072631799,HUMAN RESOURCES RESEARCH ORGANIZATION
179,2009,52480.0,52480.0,52480.0,2009-08-28,088365767,CARAHSOFT TECHNOLOGY CORPORATION
180,2009,490000.0,490000.0,490000.0,2009-01-07,829160865,ARROW ENTERPRISE COMPUTING SOLUTIONS INC.
181,2009,8861.29,8861.29,8861.29,2009-01-30,055342690,"GLOBAL TECHNOLOGY RESOURCES, INC."
182,2009,118933.44,118933.44,118933.44,2009-09-25,098692374,IMMIXTECHNOLOGY INC
183,2009,11200.0,11200.0,11200.0,2009-07-24,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
184,2009,36000.0,36000.0,36000.0,2009-08-01,071184068,ARTECH CONSULTING GROUP INCORPORATED
185,2009,58447.24,58447.24,58447.24,2009-06-02,618563720,INTELLIGENT DECISIONS INCORPORATED
186,2009,218264.16,218264.16,218264.16,2009-05-27,557434607,GOLDBELT HAWK L.L.C.
187,2009,5370.0,5370.0,5370.0,2009-05-28,180448466,"ASSURANCE DATA, INC."
188,2009,17700.0,17700.0,17700.0,2009-08-28,143655764,"SIX APART, LTD"
189,2009,13221.16,13221.16,13221.16,2009-01-30,786468199,"DLT SOLUTIONS, INC."
190,2009,3522.87,3522.87,3522.87,2009-02-20,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
191,2009,11285.0,11285.0,11285.0,2009-02-18,933093676,INTERNATIONAL BUSINESS MACHINES CORPORATION
192,2009,224998.4,224998.4,224998.4,2009-06-18,799802025,"ERIMAX, INC."
193,2009,39071.8,39071.8,39071.8,2009-03-31,098692374,IMMIXTECHNOLOGY INC
194,2009,24990.0,24990.0,24990.0,2009-09-08,943002402,"CIMARRON SOFTWARE, INC."
195,2009,50558.22,50558.22,50558.22,2009-06-26,118254015,SECURICON LLC
196,2009,64035.6,64035.6,64035.6,2009-08-30,613194799,"QINETIQ NORTH AMERICA, INC."
197,2009,32220.83,32220.83,32220.83,2009-05-06,097220180,"GARTNER, INC."
198,2009,198180.18,198180.18,198180.18,2009-09-10,168926264,"DAKOTA CONSULTING, INCORPORATED"
199,2009,10080.0,10080.0,10080.0,2009-04-16,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
200,2009,780200.0,780200.0,2423476.75,2009-08-27,008698862,GUIDENT TECHNOLOGIES INC
201,2009,11029.57,11029.57,11029.57,2009-08-06,098692374,IMMIXTECHNOLOGY INC
202,2009,14667.16,14667.16,14667.16,2008-10-22,035036813,SIRSI CORPORATION
203,2009,885834.78,885834.78,885834.78,2008-12-18,829160865,ARROW ENTERPRISE COMPUTING SOLUTIONS INC.
204,2009,9112.5,9112.5,9112.5,2009-09-05,929022028,SOFTCHOICE CORPORATION
205,2009,20520.0,20520.0,20520.0,2008-10-15,015609634,VISUAL INNOVATIONS COMPANY INC
206,2009,2000.0,2000.0,2000.0,2008-10-23,114873750,BID SEARCH INC
207,2009,179174.64,50000.0,179174.64,2008-12-18,623462087,"COPPER RIVER INFORMATION TECHNOLOGY, LLC"
208,2009,69869.0,69869.0,69869.0,2008-11-04,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP
209,2009,11268.11,11268.11,11268.11,2008-12-23,178699799,"COMMERCIAL DATA SYSTEMS, INC."
210,2009,2578915.68,2578915.68,2578915.68,2008-10-31,043669030,"INFORMATION INNOVATORS, INC."
211,2009,71072.92,71072.92,71072.92,2008-10-02,003548489,AT&T MOBILITY LLC
212,2009,1910136.0,1910136.0,1910136.0,2008-11-04,059175336,RAYTHEON TECHNICAL SERVICES COMPANY LIMITED LIABILITY COMPANY (5772)
213,2009,11499.72,11499.72,11499.72,2009-02-26,006911622,ABM INDUSTRIES INCORPORATED
214,2009,275000.0,275000.0,275000.0,2008-12-19,041241477,"E & E ENTERPRISES GLOBAL, INC."
215,2009,13624.9,13624.9,13624.9,2008-12-09,103936084,DIGITAL ACCESS CONTROL INC
216,2009,12693.31,12693.31,12693.31,2008-11-16,618563720,INTELLIGENT DECISIONS INCORPORATED
217,2009,3395.0,3395.0,3395.0,2008-12-10,185767936,"STERLING COMMERCE (AMERICA), INC."
218,2009,820000.0,820000.0,820000.0,2008-10-30,139623698,MANTECH MBI INC.
219,2009,73370.19,73370.19,73370.19,2008-12-02,098692374,IMMIXTECHNOLOGY INC
220,2009,4277.4,4277.4,4277.4,2008-11-24,098692374,IMMIXTECHNOLOGY INC
221,2009,4109.21,4109.21,4109.21,2008-12-31,098692374,IMMIXTECHNOLOGY INC
222,2009,5116.8,5116.8,5116.8,2008-11-06,063134175,ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE INC
223,2009,8315.25,8315.25,8315.25,2008-11-04,026157235,CDW GOVERNMENT INCORPORATED
224,2009,81045.0,81045.0,81045.0,2009-03-31,796530921,CORONADO GROUP LTD
225,2009,5880.66,5880.66,5880.66,2008-11-12,178617031,QWEST GOVERNMENT SERVICES INC
226,2009,136544.0,136544.0,136544.0,2008-11-18,059175336,RAYTHEON TECHNICAL SERVICES COMPANY LIMITED LIABILITY COMPANY (5772)
227,2009,17135.11,17135.11,0.0,2008-10-09,786468199,"DLT SOLUTIONS, LLC"
228,2009,11598.0,11598.0,11598.0,2008-10-24,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
229,2009,10245.64,10245.64,10245.64,2008-12-16,786468199,"DLT SOLUTIONS, INC."
230,2009,95000000.0,54518.0,95000000.0,2008-11-18,622496230,PROJECT PERFORMANCE CORPORATION
231,2009,9874.17,9874.17,9874.17,2008-12-02,030651579,"PENGUIN COMPUTING, INC."
232,2009,66075.0,40000.0,66075.0,2008-12-04,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
233,2009,374246.0,374246.0,374246.0,2008-10-20,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP
234,2009,200000.0,200000.0,400000.0,2008-12-22,016306040,INTEGRA TECHNOLOGY CONSULTING CORP
235,2009,9096.51,9096.51,9096.51,2008-10-27,154050959,THE PRESIDIO CORPORATION
236,2009,399604.84,100000.0,1019502.7,2008-12-10,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
237,2009,99000.0,99000.0,99000.0,2009-04-02,016890845,"MISSING LINK COMMUNICATIONS, INC."
238,2009,3411876.16,3411876.16,5149647.54,2009-07-24,780414652,STG INCORPORATED
239,2009,811158.0,811158.0,811158.0,2008-10-31,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP
240,2009,7051.28,7051.28,7051.28,2008-11-25,098692374,IMMIXTECHNOLOGY INC
241,2009,4285.0,4285.0,4285.0,2008-12-23,792214939,"ONECNC USA, INC."
242,2009,527168.88,527168.88,527168.88,2008-10-23,043669030,"INFORMATION INNOVATORS, INC."
243,2009,25768.68,25768.68,25768.68,2008-12-23,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
244,2009,4225.0,4225.0,4225.0,2008-12-23,969744002,"BINARY RESEARCH INTERNATIONAL, INC."
245,2009,3968.8,3968.8,3968.8,2008-10-15,150683779,THE INSIGHTFUL CORPORATION
246,2009,15000.0,15000.0,15000.0,2008-11-12,253323430,INTELEX TECHNOLOGIES INC
247,2009,8815.61,8815.61,8815.61,2008-12-11,088365767,CARAHSOFT TECHNOLOGY CORPORATION
248,2009,233247.36,233247.36,233247.36,2008-10-23,043669030,"INFORMATION INNOVATORS, INC."
249,2009,5813.06,5813.06,18325.67,2008-12-17,007151363,"TECSYS DEVELOPMENT, INC."
250,2009,16885.0,16885.0,16885.0,2008-11-20,933678708,"RED RIVER COMPUTER CO., INC."
251,2009,11883.16,11883.16,11883.16,2008-12-29,073521101,MERLIN INTERNATIONAL INCORPORATED
252,2009,1064061.2,1064061.2,2736671.35,2009-08-25,961419090,CONNECT INTERNATIONAL INC
253,2009,177000.0,177000.0,0.0,2009-08-31,827006867,RS INFORMATION SYSTEMS INCORPORATED
254,2009,208498.0,208498.0,208498.0,2009-03-31,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP
255,2009,350995.0,350995.0,350995.0,2009-01-07,016890845,"MISSING LINK COMMUNICATIONS, INC."
256,2009,38754.0,38754.0,38754.0,2009-06-23,059175336,RAYTHEON TECHNICAL SERVICES COMPANY LIMITED LIABILITY COMPANY (5772)
257,2009,8883.0,8883.0,8883.0,2009-08-21,053566670,PAJLS ELECTRONICS INC
258,2009,600.0,600.0,600.0,2009-04-16,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
259,2009,3256.8,3256.8,3256.8,2009-07-22,148090405,"ELEVI ASSOCIATES, LLC"
260,2009,20944.74,20944.74,20944.74,2008-12-18,154050959,THE PRESIDIO CORPORATION
261,2009,6013.72,6013.72,6013.72,2009-03-04,786468199,"DLT SOLUTIONS, INC."
262,2009,48992.98,48992.98,48992.98,2009-08-28,144293636,"COUNTERTRADE PRODUCTS, INC."
263,2009,73855.89,73855.89,73855.89,2009-08-12,825062813,DYNAMIC SYSTEMS INCORPORATED (8829)
264,2009,97633.75,97633.75,0.0,2009-09-16,094738007,SIMPLEXGRINNELL LP
265,2009,46490.7,46490.7,46490.7,2009-08-06,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
