,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
34,2009,72500.0,72500.0,72500.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
35,2009,2915.4,2915.4,2915.4,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
36,2009,19999.0,19999.0,19999.0,2008-10-30,797687717,ESKO GRAPHICS INC
37,2009,136266.51,136266.51,136266.51,2008-12-15,051237027,FEDSTORE CORPORATION
38,2009,3312.0,3312.0,3312.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
39,2009,7080.0,7080.0,7080.0,2008-10-01,835705906,GEONORTH LLC
40,2009,5256.9,5256.9,5256.9,2008-10-01,106660731,"CAM COMMERCE SOLUTIONS, INC."
41,2009,582448.0,582448.0,582448.0,2008-11-21,150780674,UNISYS CORPORATION
42,2009,90000.0,90000.0,90000.0,2008-11-09,064681021,NORTHROP GRUMMAN INFORMATION TECHNOLOGY INCORPORATED (NGIT)
43,2009,1547.64,1547.64,1547.64,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
44,2009,24190.9,24190.9,35529.69,2008-12-23,088365767,CARAHSOFT TECHNOLOGY CORPORATION
45,2009,169823.0,169823.0,169823.0,2008-10-01,614948396,"WORLD WIDE TECHNOLOGY, INC"
46,2009,272171.32,272171.32,272171.32,2008-10-01,067641597,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC."
47,2009,2168795.23,2168795.23,2168795.23,2008-10-15,053362443,POWERTEK CORPORATION
48,2009,5512.0,5512.0,5512.0,2008-10-21,858831803,"PRISM ENGINEERING, INC."
49,2009,12906.34,12906.34,12906.34,2008-10-01,064680213,NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION
50,2009,8175.73,8175.73,8175.73,2008-10-06,006178011,"COMPUTAS NA, INC."
51,2009,2190585.22,2190585.22,2190585.22,2008-10-01,144202843,STANLEY ASSOCIATES INC
52,2009,32640.0,32640.0,32640.0,2008-10-10,125069489,EMC CORPORATION
53,2009,23555.0,23555.0,23555.0,2008-11-26,089896737,"FOUR POINTS TECHNOLOGY, L.L.C."
54,2009,3889.0,3889.0,3889.0,2008-11-21,847179491,"REPLIWEB, INC."
55,2009,7224.0,7224.0,7224.0,2008-11-17,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
56,2009,2325.0,2325.0,2325.0,2008-12-16,145992090,DATA INNOVATIONS INC
57,2009,4108.0,4108.0,12124.0,2008-11-04,043964519,"IKON OFFICE SOLUTIONS, INC."
58,2009,194170.95,194170.95,0.0,2008-11-18,931219716,AVAYA INCORPORATED GOVERNMENT SOLUTIONS BRANCH
59,2009,93400.0,93400.0,0.0,2008-11-26,097220180,"GARTNER, INC."
60,2009,200000.0,200000.0,800000.0,2008-11-05,004088980,COGENT SOLUTIONS LIMITED LIABILITY COMPANY
61,2009,12230.0,12230.0,12230.0,2008-10-01,969276252,"ALLIANCE TECHNOLOGY GROUP, LLC"
62,2009,999361.0,320147.08,999361.0,2008-11-24,073877297,"OST, INC."
63,2009,4064.1,4064.1,4064.1,2008-10-01,602072381,PROVISTA SOFTWARE INTL INCORPORATED
64,2009,60230.25,60230.25,60230.25,2008-10-03,036424430,"INSOURCE SOFTWARE SOLUTIONS, INC."
65,2009,6000.0,6000.0,6000.0,2008-10-01,556978807,"CARTRIDGE TECHNOLOGIES, INC"
66,2009,2777.0,0.0,2777.0,2008-10-07,007102168,ALLEN CORPORATION OF AMERICA INCORPORATED
67,2009,8000.0,8000.0,8000.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
68,2009,3385.68,3385.68,3385.68,2008-10-10,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
69,2009,5358.7,5358.7,25993.9,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
70,2009,3088.8,3088.8,15444.0,2008-12-03,003548489,AT&T MOBILITY LLC
71,2009,4800.0,4800.0,4800.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
72,2009,2205.0,2205.0,2205.0,2008-10-16,112881362,PRODUCTIVITY QUALITY SYSTEMS INC
73,2009,18216.0,18216.0,18216.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
74,2009,29911.52,29911.52,29911.52,2008-10-01,098692374,"IMMIXTECHNOLOGY, INC."
75,2009,14400.0,14400.0,14400.0,2008-12-09,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
76,2009,136370.11,136370.11,136370.11,2008-10-30,805258373,"LOCKHEED MARTIN SERVICES, INC"
77,2009,37729.57,37729.57,37729.57,2008-12-31,799454061,"ENTRUST, INC."
78,2009,5744000.0,5744000.0,0.0,2008-10-06,099995870,XEROX CORPORATION
79,2009,18913.0,18913.0,18913.0,2008-10-01,004649125,BAE SYSTEMS INFORMATION TECHNOLOGY INC.
80,2009,1400000.0,1400000.0,1400000.0,2008-12-24,621599893,A T & T CORP
81,2009,8090.0,8090.0,8090.0,2008-12-23,076648901,INTEREX SOFTWARE INC
82,2009,81509.04,81509.04,81509.04,2008-10-30,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
83,2009,1050331.45,1050331.45,1050331.45,2008-12-31,786468199,"DLT SOLUTIONS, INC."
84,2009,47130.7,47130.7,47130.7,2008-12-03,248503187,OPEN TEXT CORPORATION
85,2009,21473.76,21473.76,21473.76,2008-10-01,055189732,HEWLETT-PACKARD COMPANY
86,2009,4182.24,4182.24,4182.24,2008-10-29,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
87,2009,159518.33,69550.25,159518.33,2008-11-21,098692374,IMMIXTECHNOLOGY INC
88,2009,85077.0,85077.0,85077.0,2008-10-01,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION
89,2009,50749.56,50749.56,50749.56,2008-12-29,074511536,KNOWLEDGE INFORMATION SOLUTION
90,2009,143025.08,143025.08,143025.08,2008-12-03,154050959,PRESIDIO NETWORKED SOLUTIONS INCORPORATED
91,2009,95782.84,95782.84,95782.84,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
92,2009,57275.85,57275.85,57275.85,2008-11-19,829160865,ARROW ENTERPRISE COMPUTING SOLUTIONS INC.
93,2009,20000.0,20000.0,20000.0,2008-10-01,104179549,JOSEPH KATZ
94,2009,619590.0,619590.0,619590.0,2008-11-20,883093390,METROSTUDY
95,2009,19957.7,19957.7,19957.7,2008-10-01,048360093,"ICEWEB, INC."
96,2009,655505.0,655505.0,655505.0,2008-10-27,194944807,"M-CUBED INFORMATION SYSTEMS, I"
97,2009,78764.0,78764.0,78764.0,2009-09-17,107939357,GTSI CORPORATION
98,2009,19578.0,19578.0,19578.0,2009-03-09,801138389,ASPEX INCORPORATED
99,2009,49879.65,49879.65,49879.65,2009-01-05,831063904,LORAL FEDERAL SYSTEMS COMPANY
100,2009,88745.25,88745.25,88745.25,2009-08-31,831063904,LORAL FEDERAL SYSTEMS COMPANY
101,2009,30000.0,30000.0,30000.0,2009-04-08,098692374,IMMIXTECHNOLOGY INC
102,2009,1426.92,1426.92,1426.92,2009-05-04,127327877,"KADIX SYSTEMS, LLC"
103,2009,41093.86,41093.86,41093.86,2009-04-23,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
104,2009,100000.0,100000.0,100000.0,2009-09-24,098692374,IMMIXTECHNOLOGY INC
105,2009,82720.86,82720.86,82720.86,2009-08-18,107939357,GTSI CORP
106,2009,502001.16,502001.16,502001.16,2009-06-25,116207978,"APPTIS, INC."
107,2009,142015.36,142015.36,142015.36,2009-06-10,116207978,"APPTIS, INC."
108,2009,1803.4,1803.4,1803.4,2009-05-15,107939357,GTSI CORPORATION
109,2009,15000.0,15000.0,15000.0,2009-06-24,011475105,DEQUE SYSTEMS INC.
110,2009,11398.0,11398.0,0.0,2009-06-11,827714507,"APPTIS TECHNOLOGY SOLUTIONS, LLC"
111,2009,8970.0,8970.0,8970.0,2009-04-15,107939357,GTSI CORPORATION
112,2009,881244.0,881244.0,881244.0,2009-08-21,116207978,"APPTIS, INC."
113,2009,63991.83,63991.83,63991.83,2009-09-01,098692374,IMMIXTECHNOLOGY INCORPORATED
114,2009,15835.5,15835.5,15835.5,2009-09-01,137337361,"GUARDIUM, INC."
115,2009,4986.13,4986.13,4986.13,2009-07-29,107939357,GTSI CORP
116,2009,8434.13,8434.13,8434.13,2009-04-09,107939357,GTSI CORP.
117,2009,573906.2,573906.2,573906.2,2009-09-08,143147762,INFORELIANCE CORPORATION
118,2009,11301.92,11301.92,11301.92,2009-06-01,088365767,CARAHSOFT TECHNOLOGY CORPORATION
119,2009,44889.5,44889.5,44889.5,2009-07-28,809407885,"SYSCOM SERVICES, INC."
120,2009,86927.0,86927.0,0.0,2009-07-17,097220180,"GARTNER, INC."
121,2009,35430.1,35430.1,35430.1,2009-06-29,116207978,"APPTIS, INC."
122,2009,5991.81,5991.81,5991.81,2009-04-10,051237027,FEDSTORE CORPORATION
123,2009,16322.55,16322.55,16322.55,2009-08-24,786643502,COMBYTE U S A
124,2009,469813.0,469813.0,469813.0,2009-08-14,808351238,INDICIUM TECHNOLOGIES INC.
125,2009,27300.0,27300.0,27300.0,2009-08-03,602742137,IT FEDERAL SALES LIMITED LIABILITY COMPANY
126,2009,41134.73,41134.73,41134.73,2009-09-24,088365767,CARAHSOFT TECHNOLOGY CORPORATION
127,2009,80134.0,80134.0,80134.0,2009-03-11,621599893,A T & T CORP
128,2009,5000.0,5000.0,5000.0,2009-09-25,845360007,"INTERACTIVE NORTHWEST, INC."
129,2009,1397449.4,1397449.4,1397449.4,2009-03-30,069889421,"ORIZON, INC."
130,2009,8250.0,8250.0,8250.0,2009-03-10,824844141,SOCKEYE BUSINESS SOLUTION
131,2009,65571.84,65571.84,65571.84,2009-05-07,937985323,INSYS INCORPORATED
132,2009,23976.0,23976.0,23976.0,2009-09-29,002754121,FORUM SYSTEM
133,2009,853.8,853.8,853.8,2009-04-24,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
134,2009,359484.8,359484.8,359484.8,2009-09-08,084919489,"EDITORIAL EXPERTS, INC"
135,2009,17356.24,17356.24,68202.76,2009-07-09,178699799,"COMMERCIAL DATA SYSTEMS, INC."
136,2009,11659928.96,11659928.96,12659928.96,2009-09-29,805258373,"LOCKHEED MARTIN SERVICES, INC"
137,2009,202329.87,202329.87,202329.87,2009-02-19,831063904,LORAL FEDERAL SYSTEMS COMPANY
138,2009,20960.0,20960.0,20960.0,2009-08-28,097220180,"GARTNER, INC."
139,2009,93774.8,93774.8,93774.8,2009-08-25,116207978,"APPTIS, INC."
140,2009,19200.0,19200.0,19200.0,2009-08-11,098692374,"IMMIXTECHNOLOGY, INC."
141,2009,7576.85,7576.85,7576.85,2009-05-19,017631941,"VISION TECHNOLOGIES, INC."
142,2009,9754.2,9754.2,9754.2,2009-08-25,098692374,IMMIXTECHNOLOGY INC
143,2009,26000.0,26000.0,26000.0,2009-08-19,785308797,K PAUL PROPERTIES LIMITED LIABILITY COMPANY
144,2009,298650.0,298650.0,298650.0,2009-09-30,809047038,ONSTREAM MEDIA CORPORATION
145,2009,11308.86,11308.86,11308.86,2009-07-30,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
146,2009,317000.0,317000.0,317000.0,2009-09-16,143147762,INFORELIANCE CORPORATION
147,2009,5455.0,5455.0,5455.0,2009-07-28,938836541,STERLING COMPUTERS CORPORATION
148,2009,20567.75,20567.75,20567.75,2009-07-02,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
149,2009,1004.56,1004.56,1004.56,2009-02-24,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
150,2009,790800.0,780800.0,1390661.0,2009-02-24,786468199,"DLT SOLUTIONS, INC."
151,2009,5803.58,5803.58,5803.58,2009-08-11,884261082,"FEDRESULTS, INC."
152,2009,3809.12,3809.12,3809.12,2009-08-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
153,2009,1200.0,1200.0,1200.0,2009-08-31,828097063,XYZ SCIENTIFIC APPLICATIONS
154,2009,80479.58,80479.58,80479.58,2009-09-30,107939357,GTSI CORPORATION
155,2009,9390.0,9390.0,9390.0,2009-02-12,785535253,CAVALIER COMMUNICATIONS INC
156,2009,10297.61,10297.61,10297.61,2009-09-03,024966595,QUALITY ASSOCIATES INCORPORATE
157,2009,55310.08,55310.08,55310.08,2009-08-31,831063904,LORAL FEDERAL SYSTEMS COMPANY
158,2009,1930.45,1930.45,1930.45,2009-07-09,088365767,CARAHSOFT TECHNOLOGY CORPORATION
159,2009,1240.0,1240.0,1240.0,2009-01-23,116207978,"APPTIS, INC."
160,2009,44904.49,44904.49,0.0,2009-05-15,007232429,KNOWLEDGE CONSULTING GROUP
161,2009,7094.2,7094.2,7094.2,2009-01-29,074511536,KNOWLEDGE INFORMATION SOLUTION
162,2009,455040.0,455040.0,455040.0,2009-02-20,154050959,THE PRESIDIO CORPORATION
163,2009,20000.0,20000.0,20000.0,2009-09-22,126511963,"INTEGRATION TECHNOLOGIES GROUP, INC."
164,2009,392042.81,392042.81,392042.81,2009-04-01,153874623,"PRAGMATICS, INC."
165,2009,200000.0,200000.0,200000.0,2009-05-20,127327877,KADIX SYSTEMS LIMITED LIABILITY COMPANY
166,2009,34216.28,34216.28,34216.28,2009-05-08,098692374,IMMIXTECHNOLOGY INC
167,2009,89711.0,89711.0,89711.0,2009-04-09,621599893,A T & T CORP
168,2009,116455.68,116455.68,116455.68,2009-09-10,809887164,"THUNDERCAT TECHNOLOGY, LLC"
169,2009,139200.0,90000.0,139200.0,2009-08-07,786468199,"DLT SOLUTIONS, INC."
170,2009,85553.0,85553.0,85553.0,2009-03-27,621599893,A T & T CORP
171,2009,0.0,0.0,0.0,2009-03-26,098692374,IMMIXTECHNOLOGY INC
172,2009,479970.48,479970.48,479970.48,2009-08-11,185389504,COUNTERPOINTE SOLUTIONS INC.
173,2009,10428.02,10428.02,10428.02,2009-03-13,154050959,THE PRESIDIO CORPORATION
174,2009,6916.23,6916.23,6916.23,2009-04-20,145454182,MICROTECHNOLOGIES LLC
175,2009,55263.47,55263.47,55263.47,2009-09-18,037250326,ZIBIZ CORPORATION
176,2009,346673.0,346673.0,346673.0,2009-08-26,107939357,GTSI CORPORATION
177,2009,389331.0,389331.0,0.0,2009-03-31,097220180,"GARTNER, INC."
178,2009,60207.27,60207.27,60207.27,2009-05-06,154050959,THE PRESIDIO CORPORATION
179,2009,12707.23,12707.23,12707.23,2009-09-02,604596346,CITRIX SYSTEMS INC
180,2009,173679.87,173679.87,173679.87,2009-09-30,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
181,2009,16536.0,16536.0,16536.0,2009-06-23,098692374,IMMIXTECHNOLOGY INC
182,2009,2166989.6,2166989.6,2166989.6,2009-07-30,926338492,PARADIGM SOLUTIONS CORPORATION
183,2009,31500.0,31500.0,31500.0,2009-07-15,116207978,"APPTIS, INC."
184,2009,84089.71,84089.71,84089.71,2009-09-23,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
185,2009,587.4,587.4,587.4,2009-08-29,614948396,"WORLD WIDE TECHNOLOGY, INC"
186,2009,87696.24,87696.24,87696.24,2009-05-29,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
187,2009,10440.32,10440.32,10440.32,2009-06-30,098692374,IMMIXTECHNOLOGY INC
188,2009,3475290.0,3475290.0,3475290.0,2009-06-02,116207978,"APPTIS, INC."
189,2009,700000.0,700000.0,19561226.87,2009-07-20,033324117,PRIMESCAPE SOLUTIONS INC.
190,2009,260652.04,260652.04,260652.04,2009-09-29,019121586,DELOITTE CONSULTING L.P.
191,2009,2570.81,2570.81,2570.81,2009-05-05,051237027,FEDSTORE CORPORATION
192,2009,10706.5,10706.5,42826.0,2009-06-23,130455830,"EVERBRIDGE, INC."
193,2009,11659928.96,11659928.96,11659928.96,2009-09-21,805258373,"LOCKHEED MARTIN SERVICES, INC"
194,2009,44075.22,44075.22,44075.22,2009-06-09,831063904,LORAL FEDERAL SYSTEMS COMPANY
195,2009,1986753.0,1986753.0,24336322.0,2009-05-21,162823777,BOOZ ALLEN HAMILTON INCORPORATED (3626)
196,2009,121972.94,121972.94,121972.94,2009-09-21,809887164,"THUNDERCAT TECHNOLOGY, LLC"
197,2009,122614.0,122614.0,122614.0,2009-01-27,621599893,A T & T CORP
198,2009,59750.0,59750.0,59750.0,2009-08-29,116207978,"APPTIS, INC."
199,2009,178672.0,178672.0,178672.0,2009-08-11,621599893,A T & T CORP
200,2009,125921.02,125921.02,125921.02,2009-09-30,829160865,ARROW ENTERPRISE COMPUTING SOLUTIONS INC.
201,2009,3000.0,3000.0,3000.0,2009-03-25,093748387,RACK PROCESSING CO INC
202,2009,13950.0,13950.0,13950.0,2009-02-02,153905096,GOVERNMENT RETIREMENT AND BENEFITS INC
203,2009,2685000.0,2685000.0,2685000.0,2009-09-25,116207978,"APPTIS, INC."
204,2009,16080.0,16080.0,16080.0,2009-06-18,171508117,CORE IT SOLUTIONS LIMITED LIABILITY COMPANY
205,2009,4725.0,4725.0,19623.0,2009-03-16,132343380,"FILETRAIL, INC."
206,2009,121674.08,121674.08,121674.08,2009-07-10,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
207,2009,2500.0,2500.0,2500.0,2009-08-27,130455830,"EVERBRIDGE, INC."
208,2009,9469.8,9469.8,9469.8,2009-03-27,785013215,I3 FEDERAL LIMITED LIABILITY COMPANY
209,2009,89159.25,89159.25,89159.25,2009-04-01,624829644,BASE TECHNOLOGIES INCORPORATED
210,2009,18965.1,18965.1,56895.3,2009-08-04,878275817,VERINT SYSTEMS INC
211,2009,55769.31,55769.31,336736.65,2009-09-30,618563720,INTELLIGENT DECISIONS INCORPORATED
212,2009,17763.04,17763.04,17763.04,2009-09-04,786468199,"DLT SOLUTIONS, INC."
213,2009,8173.05,8173.05,8173.05,2009-08-31,005536698,"ORACLE USA, INC."
214,2009,13098.88,13098.88,13098.88,2009-06-24,098692374,IMMIXTECHNOLOGY INC
215,2009,4718.72,4718.72,4718.72,2009-09-16,786468199,"DLT SOLUTIONS, INC."
216,2009,1980.0,1980.0,1980.0,2009-03-17,019163161,"VERAMARK TECHNOLOGIES, INC."
217,2009,39950.86,39950.86,39950.86,2009-07-06,088365767,CARAHSOFT TECHNOLOGY CORPORATION
218,2009,718.32,718.32,718.32,2009-08-15,071453880,HEWLETT-PACKARD COMPANY
219,2009,120998.18,120998.18,120998.18,2009-05-22,088365767,CARAHSOFT TECHNOLOGY CORPORATION
220,2009,8491.5,8491.5,8491.5,2009-07-24,965125966,"SOFTWARE ARTISANS, INC."
221,2009,999.9,999.9,999.9,2009-03-19,003548489,AT&T MOBILITY LLC
222,2009,53012.36,53012.36,53012.36,2009-06-17,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
223,2009,3351932.8,3351932.8,3351932.8,2009-09-29,144202843,STANLEY ASSOCIATES INC
224,2009,310912.8,310912.8,310912.8,2009-07-10,143147762,INFORELIANCE CORPORATION
225,2009,193751.32,193751.32,193751.32,2009-06-08,088365767,CARAHSOFT TECHNOLOGY CORPORATION
226,2009,6450.0,6450.0,6450.0,2009-05-18,948128996,GENESIS COMPUTER CONSULTANTS I
227,2009,26580.95,26580.95,26580.95,2009-09-23,154050959,THE PRESIDIO CORPORATION
228,2009,16369.54,16369.54,16369.54,2009-08-20,154050959,THE PRESIDIO CORPORATION
229,2009,2400.0,2400.0,2400.0,2009-04-14,069894103,KEYSTONE COMPUTER ASSOCIATES INC
230,2009,20595.0,20595.0,20595.0,2009-06-23,785308797,K PAUL PROPERTIES LIMITED LIABILITY COMPANY
231,2009,47061.5,47061.5,47061.5,2009-09-15,828548961,"ASSETWORKS, INC."
232,2009,28617.76,28617.76,28617.76,2009-08-13,116207978,"APPTIS, INC."
233,2009,9825.0,9825.0,9825.0,2009-07-23,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
234,2009,6088.53,6088.53,6088.53,2009-04-27,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
235,2009,282650.8,282650.8,282650.8,2009-09-24,067641597,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC."
236,2009,19195.0,19195.0,19195.0,2009-03-06,107939357,GTSI CORPORATION
237,2009,11092.08,11092.08,11092.08,2009-04-02,107939357,GTSI CORPORATION
238,2009,12438.68,12438.68,12438.68,2009-09-24,116207978,"APPTIS, INC."
239,2009,20800.0,20800.0,20800.0,2009-03-09,116207978,"APPTIS, INC."
240,2009,343380.0,343380.0,343380.0,2009-07-24,116207978,"APPTIS, INC."
241,2009,4005.96,0.0,4005.96,2009-09-29,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
242,2009,982456.8,982456.8,982456.8,2009-09-17,143147762,INFORELIANCE CORPORATION
243,2009,428000.0,428000.0,428000.0,2009-05-22,809887164,"THUNDERCAT TECHNOLOGY, LLC"
244,2009,5899.79,5899.79,5899.79,2009-08-05,107939357,GTSI CORPORATION
245,2009,337976.63,337976.63,337976.63,2009-09-30,556978807,"CARTRIDGE TECHNOLOGIES, INC"
246,2009,2723971.8,2723971.8,2723971.8,2009-09-30,118330203,CONVERGE NETWORKS CORPORATION
247,2009,88351.11,88351.11,88351.11,2009-06-03,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
248,2009,13972.0,13972.0,13972.0,2009-03-31,039120170,COMFIDEX CORPORATION
249,2009,2614248.0,2614248.0,2614248.0,2009-08-27,150780674,UNISYS CORPORATION
250,2009,586629.68,586629.68,586629.68,2009-09-24,877145391,TOTAL RESOURCE MANAGEMENT INC
251,2009,680916.0,680916.0,680916.0,2009-09-28,116207978,"APPTIS, INC."
252,2009,59488.94,59488.94,59488.94,2009-08-18,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
253,2009,10852.8,10852.8,10852.8,2009-07-17,859149643,OPERATIONAL RESEARCH CONSULTAN
254,2009,169125.83,169125.83,169125.83,2009-04-23,098692374,IMMIXTECHNOLOGY INC
255,2009,56495.2,56495.2,56495.2,2009-04-02,098692374,IMMIXTECHNOLOGY INC
256,2009,48200.13,48200.13,48200.13,2009-08-31,107939357,GTSI CORPORATION
257,2009,3848.96,3848.96,3848.96,2009-06-26,107939357,GTSI CORPORATION
258,2009,1004.56,1004.56,1004.56,2009-03-09,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
259,2009,26002.25,26002.25,26002.25,2009-02-27,786468199,"DLT SOLUTIONS, INC."
260,2009,269846.6,269846.6,269846.6,2009-03-24,786468199,"DLT SOLUTIONS, INC."
261,2009,3342.03,3342.03,3342.03,2009-08-03,098692374,IMMIXTECHNOLOGY INC
262,2009,14139206.0,2500000.0,14184206.0,2009-06-01,053506809,COMPUTER SCIENCES CORPORATION (3126)
263,2009,3726.73,3726.73,3726.73,2009-09-01,107939357,GTSI CORPORATION
264,2009,16850.0,16850.0,16850.0,2009-03-13,116207978,"APPTIS, INC."
265,2009,101677.25,101677.25,101677.25,2009-08-28,837829084,TECHNICA CORPORATION
266,2009,14640.0,14640.0,14640.0,2009-09-17,116207978,"APPTIS, INC."
267,2009,0.0,0.0,0.0,2009-09-24,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
268,2009,318000.0,318000.0,318000.0,2009-04-15,116207978,"APPTIS, INC."
269,2009,11100.0,11100.0,11100.0,2009-01-14,196960637,"21ST CENTURY INNOVATIONS, INC."
270,2009,154521.6,154521.6,653606.4,2009-06-24,947382842,DATA SOLUTIONS AND TECHNOLOGY INCORPORATED
271,2009,12010.95,12010.95,12010.95,2009-04-03,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
272,2009,299980.0,299980.0,299980.0,2009-07-21,958851615,INFORMATION BUILDERS INCORPORATED
