,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
3838,2010,192534.31,192534.31,385079.79,2010-09-16,957050883,GOVPLACE
3839,2010,1725.74,1725.74,1725.74,2010-06-10,619719693,WILDFLOWER INTERNATIONAL LIMITED
3840,2010,615459.06,615459.06,615459.06,2010-03-03,077817617,ELECTRONIC DATA SYSTEMS CORPORATION
3841,2010,30700.18,30700.18,30700.18,2010-02-02,621796044,COMPUTER WORLD SERVICES CORPORATION
3842,2010,27383.0,27383.0,27383.0,2010-03-17,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3843,2010,72356.87,72356.87,72356.87,2010-04-27,128823874,SENIOR CONSULTANTS INCORPORATED
3844,2010,5469.19,5469.19,5469.19,2010-05-06,966296527,NCR GOVERNMENT SYSTEMS LLC
3845,2010,27089.01,27089.01,27089.01,2010-09-21,077817617,ELECTRONIC DATA SYSTEMS CORPORATION
3846,2010,92818.3,92818.3,92818.3,2010-09-23,957050883,GOVPLACE
3847,2010,12017.55,12017.55,12017.55,2010-04-16,619719693,WILDFLOWER INTERNATIONAL LIMITED
3848,2010,10270.0,10270.0,10270.0,2010-09-20,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
3849,2010,6399.0,0.0,6399.0,2010-09-29,038954041,"BETA ADVANCED , INC"
3850,2010,9253.28,9253.28,9253.28,2010-06-02,098692374,IMMIXTECHNOLOGY INC
3851,2010,6998.64,6998.64,6998.64,2010-07-19,621796044,COMPUTER WORLD SERVICES CORPORATION
3852,2010,8036.28,8036.28,8036.28,2010-04-08,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3853,2010,10452.27,10452.27,10452.27,2010-09-20,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
3854,2010,516753.36,516753.36,1255896.72,2010-09-28,116207978,"APPTIS, INC."
3855,2010,3929.97,3929.97,3929.97,2010-05-05,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
3856,2010,1744363.56,1744363.56,1744363.56,2010-09-30,151963220,LEADS CORPORATION THE
3857,2010,7400.0,7400.0,7400.0,2010-09-29,056176720,WINZLER & KELLY
3858,2010,347898.84,347898.84,347898.84,2010-08-24,957050883,GOVPLACE
3859,2010,13749.78,13749.78,13749.78,2010-09-18,619719693,WILDFLOWER INTERNATIONAL LIMITED
3860,2010,9925.88,9925.88,9925.88,2010-07-21,619719693,WILDFLOWER INTERNATIONAL LIMITED
3861,2010,19753.85,19753.85,19753.85,2010-05-11,619719693,WILDFLOWER INTERNATIONAL LIMITED
3862,2010,4540.05,4540.05,4540.05,2010-04-07,786468199,"DLT SOLUTIONS, LLC"
3863,2010,177.36,0.0,177.36,2010-09-27,037190902,"TECHNOLOGY AUTHORITY, GEORGIA"
3864,2010,63953.93,63953.93,63953.93,2010-08-16,098692374,IMMIXTECHNOLOGY INC
3865,2010,240662.12,240662.12,240662.12,2010-09-25,026157235,CDW GOVERNMENT LLC
3866,2010,5682.0,5682.0,5682.0,2010-09-29,868532131,EMPIRIX INC.
3867,2010,445251.78,445251.78,445251.78,2010-06-14,128502130,"SIM-G TECHNOLOGIES, LLC"
3868,2010,70643.63,70643.63,70643.63,2010-08-13,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3869,2010,228095.0,228095.0,228095.0,2010-06-23,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3870,2010,740981.0,740981.0,3882837.0,2010-04-15,187282215,ADVANCED CONCEPTS INCORPORATED (3536)
3871,2010,14901.03,14901.03,14901.03,2010-08-20,961003720,NCS TECHNOLOGIES INCORPORATED
3872,2010,7044769.74,7044769.74,9305100.86,2010-09-03,805258373,LOCKHEED MARTIN SERVICES INCORPORATED
3873,2010,25500.0,25500.0,25500.0,2010-08-20,185767936,"STERLING COMMERCE (AMERICA), INC."
3874,2010,198291.18,198291.18,198291.18,2010-09-09,610590093,NOVONICS CORPORATION
3875,2010,1399956.8,1399956.8,2434369.2,2010-04-28,007040533,"PARAGON TECHNOLOGY GROUP, INC."
3876,2010,24127.62,24127.62,24127.62,2010-05-11,141315924,"SATCOM DIRECT COMMUNICATIONS, INC."
3877,2010,4313.75,4313.75,4313.75,2010-08-18,619719693,WILDFLOWER INTERNATIONAL LIMITED
3878,2010,30506.16,30506.16,30506.16,2010-06-28,619719693,WILDFLOWER INTERNATIONAL LIMITED
3879,2010,24574.17,24574.17,24574.17,2010-07-09,621796044,COMPUTER WORLD SERVICES CORPORATION
3880,2010,7099.33,7099.33,7099.33,2010-03-17,621796044,COMPUTER WORLD SERVICES CORPORATION
3881,2010,48850.0,48850.0,48850.0,2010-04-26,789686375,QQEST SOFTWARE SYSTEMS INC
3882,2010,6233485.56,6233485.56,6233485.56,2010-05-07,054781240,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
3883,2010,2833.16,2833.16,2833.16,2010-08-05,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3884,2010,9043.65,9043.65,9043.65,2010-09-07,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3885,2010,7069.5,7069.5,7069.5,2010-05-10,942408766,M A FEDERAL INCORPORATED (2233)
3886,2010,436500.0,436500.0,2301458.0,2010-03-31,095129859,ICI SERVICES CORPORATION
3887,2010,94421.51,94421.51,94421.51,2010-07-07,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
3888,2010,3905.66,3905.66,3905.66,2010-09-02,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
3889,2010,7177221.58,7177221.58,7177221.58,2010-09-27,957050883,GOVPLACE
3890,2010,16540.2,16540.2,16540.2,2010-09-24,619719693,WILDFLOWER INTERNATIONAL LIMITED
3891,2010,12252.02,12252.02,12252.02,2010-03-16,138434712,"HELITUNE, INC."
3892,2010,1893.2,1893.2,1893.2,2010-01-14,619719693,WILDFLOWER INTERNATIONAL LIMITED
3893,2010,33862.46,33862.46,33862.46,2010-09-22,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3894,2010,5089.56,5089.56,5089.56,2010-08-01,003548489,AT&T MOBILITY LLC
3895,2010,329.7,329.7,329.7,2010-07-27,131658445,YORK TELECOM CORPORATION
3896,2010,19898.56,19898.56,19898.56,2010-08-06,961003720,NCS TECHNOLOGIES INCORPORATED
3897,2010,16631.78,16631.78,16631.78,2010-07-19,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3898,2010,398796.0,398796.0,398796.0,2010-03-23,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION
3899,2010,13068.0,13068.0,13068.0,2010-09-13,116193400,"ADVANCED COMPUTER CONCEPTS, IN"
3900,2010,9729.5,9729.5,9729.5,2010-09-07,619719693,WILDFLOWER INTERNATIONAL LIMITED
3901,2010,136278.26,136278.26,136278.26,2010-09-23,619719693,WILDFLOWER INTERNATIONAL LIMITED
3902,2010,32425.0,32425.0,32425.0,2010-09-09,001339159,RAYTHEON COMPANY
3903,2010,7599.0,7599.0,23721.0,2010-03-12,061922621,SHELL OFFICE SYSTEMS & EQUIPMENT INC
3904,2010,18315.61,18315.61,18315.61,2010-06-07,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3905,2010,62856.64,62856.64,62856.64,2010-06-23,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3906,2010,70238.46,70238.46,70238.46,2010-05-27,079279027,ADTI INC.
3907,2010,92636.2,92636.2,92636.2,2010-09-26,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3908,2010,182700.0,182700.0,182700.0,2010-09-30,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3909,2010,5660.5,5660.5,5660.5,2010-09-03,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3910,2010,3814.52,3814.52,3814.52,2010-02-24,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
3911,2010,6885.0,6885.0,6885.0,2010-03-01,116193400,"ADVANCED COMPUTER CONCEPTS, IN"
3912,2010,10559.64,10559.64,10559.64,2010-09-17,614767403,MULTIMAXARRAY FIRSTSOURCE
3913,2010,5153.06,5153.06,5153.06,2010-09-13,621796044,COMPUTER WORLD SERVICES CORPORATION
3914,2010,5436.0,5436.0,5436.0,2010-05-04,019163161,"VERAMARK TECHNOLOGIES, INC."
3915,2010,102500.0,102500.0,102500.0,2010-05-17,800530656,"EASTCOR ENGINEERING, LLC"
3916,2010,628792.5,628792.5,628792.5,2010-04-09,942408766,M A FEDERAL INCORPORATED (2233)
3917,2010,10663.47,10663.47,10663.47,2010-04-20,942408766,M A FEDERAL INCORPORATED (2233)
3918,2010,5011.82,5011.82,5011.82,2010-09-10,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3919,2010,448666.01,448666.01,448666.01,2010-04-07,013358002,MYTHICS INCORPORATED
3920,2010,133859.5,133859.5,133859.5,2010-08-31,942408766,"MA FEDERAL, INC."
3921,2010,12629.12,12629.12,12629.12,2010-04-22,957050883,GOVPLACE
3922,2010,5959.4,5959.4,5959.4,2010-09-13,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
3923,2010,3331.75,3331.75,3331.75,2010-09-29,957050883,GOVPLACE
3924,2010,8109.39,8109.39,8109.39,2010-05-26,957050883,GOVPLACE
3925,2010,3359.43,3359.43,3359.43,2010-01-19,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
3926,2010,7809.56,7809.56,7809.56,2010-05-28,957050883,GOVPLACE
3927,2010,1719.35,1719.35,1719.35,2010-08-07,619719693,WILDFLOWER INTERNATIONAL LIMITED
3928,2010,55853.54,55853.54,55853.54,2010-09-20,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3929,2010,37352.0,37352.0,37352.0,2010-03-03,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3930,2010,1254.63,1254.63,1254.63,2010-04-22,613016216,INGRES CORPORATION
3931,2010,5244.07,5244.07,5244.07,2010-05-28,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3932,2010,12109.48,12109.48,12109.48,2010-09-29,961003720,NCS TECHNOLOGIES INCORPORATED
3933,2010,134835.4,134835.4,134835.4,2010-05-05,094869349,VISUAL SOLUTIONS INCORPORATED (2436)
3934,2010,19289.29,19289.29,29289.29,2010-05-14,614767403,MULTIMAXARRAY FIRSTSOURCE
3935,2010,4982.94,4982.94,4982.94,2010-03-23,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
3936,2010,239808.62,239808.62,239808.62,2010-05-14,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION
3937,2010,9906.6,9906.6,9906.6,2010-06-09,619719693,WILDFLOWER INTERNATIONAL LIMITED
3938,2010,23543.8,23543.8,23543.8,2010-02-24,619719693,WILDFLOWER INTERNATIONAL LIMITED
3939,2010,7741.4,7741.4,7741.4,2010-09-10,877936518,DELL MARKETING L.P.
3940,2010,20568.92,20568.92,20568.92,2010-04-09,621796044,COMPUTER WORLD SERVICES CORPORATION
3941,2010,936488.5,936488.5,936488.5,2010-06-30,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3942,2010,512060.0,512060.0,1045390.0,2010-03-31,151770955,NORTEL GOVERNMENT SOLUTIONS INCORPORATED
3943,2010,37806.48,37806.48,37907.12,2010-09-02,961003720,NCS TECHNOLOGIES INCORPORATED
3944,2010,5153.75,5153.75,5153.75,2010-04-08,003548489,AT&T MOBILITY LLC
3945,2010,18000.0,18000.0,18000.0,2010-03-08,122369023,"AGILITY RECOVERY SOLUTIONS, INC"
3946,2010,276116.09,276116.09,276116.09,2010-07-26,957050883,GOVPLACE
3947,2010,34526.4,34526.4,34526.4,2010-08-12,614767403,MULTIMAXARRAY FIRSTSOURCE
3948,2010,105250.82,105250.82,105250.82,2010-08-04,619719693,WILDFLOWER INTERNATIONAL LIMITED
3949,2010,99000.0,99000.0,495000.0,2010-09-09,141315924,"SATCOM DIRECT COMMUNICATIONS, INC."
3950,2010,14701.84,0.0,14701.84,2010-09-28,786468199,"DLT SOLUTIONS, LLC"
3951,2010,6515.0,6515.0,6515.0,2010-08-20,938318995,CROSS MATCH TECHNOLOGIES INCORPORATED
3952,2010,64605.24,64605.24,64605.24,2010-09-22,968451591,ALL POINTS LOGISTICS INCORPORATED
3953,2010,4554.66,4554.66,4554.66,2010-03-24,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3954,2010,129740.68,129740.68,129740.68,2010-09-30,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3955,2010,3087.64,3087.64,3087.64,2010-07-19,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
3956,2010,698262.73,698262.73,698262.73,2010-09-16,957050883,GOVPLACE
3957,2010,99089.44,99089.44,127367.88,2010-03-16,957050883,GOVPLACE
3958,2010,1887132.95,1887132.95,2509294.76,2010-09-27,167448161,COMPUTER SCIENCES CORPORATION (3126)
3959,2010,29244626.0,29244626.0,350000000.0,2010-09-30,150780674,UNISYS CORPORATION
3960,2010,541648.65,541648.65,541648.65,2010-09-11,048870724,"ATLANTIC COMMTECH, INC"
3961,2010,11887654.63,11887654.63,23962609.32,2010-09-20,610320215,GENERAL DYNAMICS ONE SOURCE LIMITED LIABILITY COMPANY
3962,2010,3326.68,3326.68,3326.68,2010-08-24,026157235,CDW GOVERNMENT LLC
3963,2010,3375.64,3375.64,3375.64,2010-05-14,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3964,2010,1375391.12,1375391.12,2338236.32,2010-07-15,064680213,NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION
3965,2010,6568.4,6568.4,6568.4,2010-08-20,957050883,GOVPLACE
3966,2010,385681.67,385681.67,385681.67,2010-05-06,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
3967,2010,3538.0,3538.0,3538.0,2010-08-17,186238721,INTERSTATE ELECTRONICS CORPORATION
3968,2010,7673.78,7673.78,7673.78,2010-03-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
3969,2010,23648.64,23648.64,23648.64,2010-06-11,619719693,WILDFLOWER INTERNATIONAL LIMITED
3970,2010,9711.58,9711.58,9711.58,2010-08-11,619719693,WILDFLOWER INTERNATIONAL LIMITED
3971,2010,3451.0,3451.0,3451.0,2010-09-15,619719693,WILDFLOWER INTERNATIONAL LIMITED
3972,2010,3420.0,3420.0,3420.0,2010-02-23,030367069,"FLIGHT DIMENSIONS INTERNATIONAL, INC."
3973,2010,3453992.97,3453992.97,3453992.97,2010-09-22,788299782,AMDEX CORPORATION
3974,2010,4620.0,4620.0,4621.06,2010-08-25,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3975,2010,198674.0,198674.0,616867.0,2010-09-21,883778896,COMPUTER SCIENCES CORPORATION
3976,2010,6991.26,6991.26,6991.26,2010-04-30,003548489,AT&T MOBILITY LLC
3977,2010,35000.0,35000.0,35000.0,2010-02-03,946227774,J2 GLOBAL COMMUNICATIONS INCORPORATED
3978,2010,11851.64,11851.64,11851.64,2010-04-26,961003720,NCS TECHNOLOGIES INCORPORATED
3979,2010,20229.0,20229.0,20229.0,2010-09-09,835771890,"VEDIOR NORTH AMERICA, LLC"
3980,2010,44758.2,44758.2,44758.2,2010-09-24,957050883,GOVPLACE
3981,2010,5500.0,5247.2,5500.0,2010-02-26,957050883,GOVPLACE
3982,2010,81144.64,81144.64,81144.64,2010-04-09,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
3983,2010,11010.44,11010.44,11010.44,2010-04-15,198214280,"HUMAN RESOURCES TECHNOLOGIES,"
3984,2010,372440.89,372440.89,372440.89,2010-09-09,968451591,ALL POINTS LOGISTICS INCORPORATED
3985,2010,660000.0,660000.0,660000.0,2010-09-24,942408766,M A FEDERAL INCORPORATED (2233)
3986,2010,28574.84,28574.84,28574.84,2010-07-24,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3987,2010,8190.15,8190.15,8190.15,2010-07-23,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3988,2010,16081.04,16081.04,16081.04,2010-01-20,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3989,2010,7961.46,7961.46,7961.46,2010-03-29,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
3990,2010,334084.17,334084.17,585894.58,2010-06-22,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
3991,2010,9198.0,9198.0,9198.0,2010-09-28,957050883,GOVPLACE
3992,2010,1089782.61,1089782.61,2094572.61,2010-09-30,957050883,GOVPLACE
3993,2010,1800000.0,1800000.0,1800000.0,2010-03-05,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
3994,2010,23786.59,23786.59,23786.59,2010-08-25,117342618,COMMUNICATIONS PRODUCTS INC
3995,2010,21545.52,21545.52,86182.08,2010-03-25,088365767,CARAHSOFT TECHNOLOGY CORPORATION
3996,2010,7414.35,7414.35,7414.35,2010-08-30,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3997,2010,4783.4,4783.4,4783.4,2010-07-13,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
3998,2010,155221.2,155221.2,155221.2,2010-09-07,957050883,GOVPLACE
3999,2010,6117.99,6117.99,6117.99,2010-06-25,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
4000,2010,7732.84,7732.84,7732.84,2010-06-22,619719693,WILDFLOWER INTERNATIONAL LIMITED
4001,2010,1698.15,1698.15,1698.15,2010-07-13,621796044,COMPUTER WORLD SERVICES CORPORATION
4002,2010,2406.42,2406.42,2406.42,2010-08-06,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
4003,2010,6146.3,6146.3,6146.3,2010-08-18,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
4004,2010,11316.64,11316.64,11316.64,2010-03-01,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
4005,2010,15674.9,15674.9,15674.9,2010-09-24,961003720,NCS TECHNOLOGIES INCORPORATED
4006,2010,8067.21,8067.21,8067.21,2010-05-27,013358002,MYTHICS INCORPORATED
4007,2010,281570.22,281570.22,281570.22,2010-08-11,114206704,MINDFINDERS INC.
4008,2010,3384.88,3384.88,3384.88,2010-07-28,614767403,MULTIMAXARRAY FIRSTSOURCE
4009,2010,18518.07,18518.07,18518.07,2010-04-13,957050883,GOVPLACE
4010,2010,27768.0,27768.0,27768.0,2010-07-30,614767403,MULTIMAXARRAY FIRSTSOURCE
4011,2010,17074.71,17074.71,17074.71,2010-05-06,957050883,GOVPLACE
4012,2010,7140.11,7140.11,7140.11,2010-04-21,619719693,WILDFLOWER INTERNATIONAL LIMITED
4013,2010,11036.6,11036.6,11036.6,2010-02-23,619719693,WILDFLOWER INTERNATIONAL LIMITED
4014,2010,290520.0,290520.0,1765194.0,2010-09-22,968451591,ALL POINTS LOGISTICS INCORPORATED
4015,2010,62386.4,62386.4,62386.4,2010-08-17,047775205,AKAMAI TECHNOLOGIES INC
4016,2010,89669.05,89669.05,89669.05,2010-09-22,016700718,INFORMATION ANALYSIS INCORPORA
4017,2010,616022.12,616022.12,616022.12,2010-08-12,957050883,GOVPLACE
4018,2010,179890.0,179890.0,363702.0,2010-04-27,064680213,NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION
4019,2010,1922693.94,1922693.94,1922693.94,2010-09-24,957050883,GOVPLACE
4020,2010,4360.24,4360.24,4360.24,2010-09-22,614767403,MULTIMAXARRAY FIRSTSOURCE
4021,2010,133459.13,133459.13,133459.13,2010-09-27,077817617,ELECTRONIC DATA SYSTEMS CORPORATION
4022,2010,5299.2,5299.2,5299.2,2010-08-06,957050883,GOVPLACE
4023,2010,343143.84,343143.84,1268705.78,2010-09-15,619719693,WILDFLOWER INTERNATIONAL LIMITED
4024,2010,67380.6,67380.6,67380.6,2010-07-02,619719693,WILDFLOWER INTERNATIONAL LIMITED
4025,2010,4235.67,4235.67,4235.67,2010-05-25,003548489,AT&T MOBILITY LLC
4026,2010,67863.74,67863.74,67863.74,2010-07-01,961003720,NCS TECHNOLOGIES INCORPORATED
4027,2010,10275.36,10275.36,10275.36,2010-04-15,961003720,NCS TECHNOLOGIES INCORPORATED
4028,2010,1674486.21,1674486.21,1674486.21,2010-03-19,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
4029,2010,1717034.12,1717034.12,1717034.12,2010-09-27,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
4030,2010,18458.04,18458.04,18458.04,2010-04-22,786468199,"DLT SOLUTIONS, LLC"
4031,2010,1764.67,1764.67,1764.67,2010-06-03,825270858,COMPUTER MISSION
4032,2010,905796.0,905796.0,905796.0,2010-01-11,120169321,SERENA SOFTWARE INC
4033,2010,8432.5,8432.5,8432.5,2010-06-30,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
4034,2010,43587.98,43587.98,43587.98,2010-09-30,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
4035,2010,33850.0,33850.0,33850.0,2010-08-31,097220180,"GARTNER, INC."
4036,2010,109132.36,109132.36,109132.36,2010-05-06,961003720,NCS TECHNOLOGIES INCORPORATED
4037,2010,9440.0,9440.0,9440.0,2010-09-13,120142380,J & R TELECOMMUNICATIONS INC
4038,2010,5537.34,5537.34,5537.34,2010-01-15,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
4039,2010,323494.19,323494.19,323494.19,2010-05-24,957050883,GOVPLACE
4040,2010,5107.88,5107.88,5107.88,2010-09-30,957050883,GOVPLACE
4041,2010,39960.55,39960.55,39961.01,2010-06-18,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
4042,2010,233063.87,233063.87,233063.87,2010-09-10,117342618,COMMUNICATIONS PRODUCTS INC
4043,2010,176189.87,176189.87,176189.87,2010-03-31,077817617,ELECTRONIC DATA SYSTEMS CORPORATION
4044,2010,41178.16,41178.16,41178.16,2010-09-22,098692374,IMMIXTECHNOLOGY INC
4045,2010,113290.64,113290.64,113290.64,2010-09-23,619719693,WILDFLOWER INTERNATIONAL LIMITED
4046,2010,9062214.82,9062214.82,9062214.82,2010-07-01,191341627,THE CENTECH GROUP INC.
4047,2010,3449.21,3449.21,3449.21,2010-05-13,079279027,ADTI INC.
4048,2010,9738.4,9738.4,9738.4,2010-01-19,003548489,AT&T MOBILITY LLC
4049,2010,3819.83,3819.83,3819.83,2010-09-13,003548489,AT&T MOBILITY LLC
4050,2010,1921.0,1921.0,1921.0,2010-06-14,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
4051,2010,5343.62,5343.62,5343.62,2010-08-24,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
4052,2010,5817.82,5817.82,5817.82,2010-03-11,003548489,AT&T MOBILITY LLC
4053,2010,11758.14,11758.14,11758.14,2010-03-10,957050883,GOVPLACE
4054,2010,56358.1,56358.1,56358.1,2010-09-20,957050883,GOVPLACE
4055,2010,3718.93,3718.93,3718.93,2010-01-28,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
4056,2010,145853.45,145853.45,145853.45,2010-08-12,077817617,ELECTRONIC DATA SYSTEMS CORPORATION
4057,2010,98674.35,98674.35,98674.35,2010-09-30,047097261,TRI STATE FINANCIAL SERVICES
4058,2010,14949.0,14949.0,14949.0,2010-08-26,556953164,"CHEMSW, INC."
4059,2010,6899.97,6899.97,6899.97,2010-05-28,968451591,ALL POINTS LOGISTICS INCORPORATED
4060,2010,1855.0,1855.0,1855.0,2010-05-06,295276562,SUNRISE SYSTEMS LTD
4061,2010,159639.1,159639.1,159639.1,2010-02-25,942408766,M A FEDERAL INCORPORATED (2233)
4062,2010,4830.84,4830.84,4830.84,2010-01-12,003548489,AT&T MOBILITY LLC
4063,2010,75107.49,75107.49,75107.49,2010-06-02,957050883,GOVPLACE
4064,2010,697999.99,697999.99,697999.99,2010-09-21,957050883,GOVPLACE
4065,2010,89945.14,89945.14,89945.14,2010-08-18,117342618,COMMUNICATIONS PRODUCTS INC
4066,2010,69880.89,69880.89,69880.89,2010-03-03,088365767,CARAHSOFT TECHNOLOGY CORPORATION
4067,2010,161350.0,161350.0,161350.0,2010-03-22,938318995,CROSS MATCH TECHNOLOGIES INCORPORATED
4068,2010,761842.82,761842.82,761842.82,2010-03-02,613194799,QINETIQ NORTH AMERICA OPERATIONS LLC
4069,2010,8835.44,8835.44,8835.44,2010-09-08,003548489,AT&T MOBILITY LLC
4070,2010,19500.0,19500.0,19500.0,2010-06-04,947996633,"MARITIME INFORMATION SYSTEMS, INC."
4071,2010,4013.91,4013.91,4013.91,2010-04-01,068651702,INFOUSA INCORPORATED (4710)
4072,2010,387625.0,387625.0,387625.0,2010-09-29,790470749,"AVAYA FEDERAL SOLUTIONS, INC."
4073,2010,3942941.0,3942941.0,5484605.0,2010-09-24,040542177,"AMERICAN ASSOCIATION OF MOTOR VEHICLE ADMINISTRATORS, THE"
4074,2010,4180.89,4180.89,12542.67,2010-03-25,619719693,WILDFLOWER INTERNATIONAL LIMITED
4075,2010,168997.5,168997.5,337995.0,2010-07-21,961003720,NCS TECHNOLOGIES INCORPORATED
4076,2010,9558.27,9558.27,9558.27,2010-03-15,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
4077,2010,68898.7,68898.7,68898.7,2010-01-26,077817617,ELECTRONIC DATA SYSTEMS CORPORATION
4078,2010,32151.22,32151.22,32151.22,2010-08-25,117342618,COMMUNICATIONS PRODUCTS INC
4079,2010,4473.44,4473.44,4473.44,2010-08-16,619719693,WILDFLOWER INTERNATIONAL LIMITED
4080,2010,470453.0,470453.0,470453.0,2010-09-23,113512359,"DIGITAL MANAGEMENT, INC."
4081,2010,3967.96,3967.96,3967.96,2010-03-22,619719693,WILDFLOWER INTERNATIONAL LIMITED
4082,2010,1503003.38,1503003.38,1503003.38,2010-01-26,797313673,GENERAL DYNAMICS INFORMATION TECHNOLOGY INCORPORATED
4083,2010,13535.82,13535.82,13535.82,2010-09-09,961003720,NCS TECHNOLOGIES INCORPORATED
4084,2010,10141.97,10141.97,10141.97,2010-08-25,054007823,NET DIRECT SYSTEMS LIMITED LIABILITY COMPANY
4085,2010,12770.0,12770.0,12770.0,2010-06-14,961003720,NCS TECHNOLOGIES INCORPORATED
4086,2010,4094.42,4094.42,4094.42,2010-07-15,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
4087,2010,30031.88,30031.88,30031.88,2010-07-28,117342618,COMMUNICATIONS PRODUCTS INC
4088,2010,38465.0,38465.0,38465.0,2010-08-11,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
4089,2010,99219.54,99219.54,99219.54,2010-02-19,619719693,WILDFLOWER INTERNATIONAL LIMITED
4090,2010,63454.0,63454.0,63454.0,2010-09-28,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
4091,2010,23253.93,23253.93,23253.93,2010-07-28,117342618,COMMUNICATIONS PRODUCTS INC
4092,2010,29763.31,29763.31,29763.31,2010-07-28,117342618,COMMUNICATIONS PRODUCTS INC
4093,2010,157362.21,157362.21,157362.21,2010-03-30,077817617,ELECTRONIC DATA SYSTEMS CORPORATION
4094,2010,23875.78,23875.78,23875.78,2010-03-23,621796044,COMPUTER WORLD SERVICES CORPORATION
4095,2010,9337.98,9337.98,9337.98,2010-07-30,621796044,COMPUTER WORLD SERVICES CORPORATION
4096,2010,10197.0,10197.0,10197.0,2010-06-23,112766907,BDNA CORPORATION
4097,2010,6323.94,6323.94,6323.94,2010-01-29,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
4098,2010,105712.54,105712.54,105712.54,2010-07-30,603814054,GOVERNMENT ACQUISITIONS INCORPORATED
