,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
30,2009,10600.0,10600.0,10600.0,2009-06-02,148265713,PETRA INDUSTRIES INCORPORATED
31,2009,46191.22,46191.22,46191.22,2009-09-29,088365767,CARAHSOFT TECHNOLOGY CORPORATION
32,2009,3775.0,3775.0,3775.0,2009-01-26,148265713,PETRA INDUSTRIES INCORPORATED
33,2009,2262.0,2262.0,2262.0,2009-09-23,148265713,PETRA INDUSTRIES INCORPORATED
34,2009,1093.0,1093.0,1093.0,2009-02-27,116207978,"APPTIS, INC."
35,2009,25500.0,25500.0,25500.0,2009-05-15,098692374,IMMIXTECHNOLOGY INC
36,2009,3775.0,3775.0,3775.0,2009-09-21,148265713,PETRA INDUSTRIES INCORPORATED
37,2009,1660.0,1660.0,1660.0,2009-03-05,148265713,PETRA INDUSTRIES INCORPORATED
38,2009,377.0,377.0,377.0,2009-08-17,148265713,PETRA INDUSTRIES INCORPORATED
39,2009,265.0,265.0,265.0,2009-09-17,148265713,PETRA INDUSTRIES INCORPORATED
40,2009,16160.0,16160.0,16160.0,2009-09-17,116193400,"ADVANCED COMPUTER CONCEPTS, IN"
41,2009,377.5,377.5,377.5,2009-07-20,148265713,PETRA INDUSTRIES INCORPORATED
42,2009,1887.5,1887.5,1887.5,2009-08-28,148265713,PETRA INDUSTRIES INCORPORATED
43,2009,1310.0,1310.0,1310.0,2009-03-04,116207978,"APPTIS, INC."
44,2009,377.0,377.0,377.0,2009-05-11,148265713,PETRA INDUSTRIES INCORPORATED
45,2009,9437.5,9437.5,9437.5,2009-04-27,148265713,PETRA INDUSTRIES INCORPORATED
46,2009,195.75,195.75,195.75,2009-09-21,849200795,STAR LITE INTERNATIONAL LIMITED LIABILITY COMPANY
47,2009,377.0,377.0,377.0,2009-04-10,148265713,PETRA INDUSTRIES INCORPORATED
48,2009,30805.2,30805.2,30805.2,2009-09-18,786468199,"DLT SOLUTIONS, INC."
49,2009,106988.89,106988.89,106988.89,2009-07-21,144293636,"COUNTERTRADE PRODUCTS, INC."
50,2009,755.0,755.0,755.0,2009-02-09,148265713,PETRA INDUSTRIES INCORPORATED
51,2009,996.0,996.0,996.0,2009-05-19,148265713,PETRA INDUSTRIES INCORPORATED
52,2009,6357.68,6357.68,6357.68,2009-08-14,136483802,EG SOLUTIONS LIMITED LIABILITY COMPANY
53,2009,14262200.0,14262200.0,14262200.0,2009-06-29,006928857,BOOZ ALLEN HAMILTON INC
54,2009,6597.08,6597.08,6597.08,2009-02-16,825270858,COMPUTER MISSION
55,2009,118478.74,118478.74,118478.74,2009-09-01,134664585,CONVERGENCE TECHNOLOGY CONSULTING LIMITED LIABILITY COMPANY
56,2009,19777.69,19777.69,19777.69,2009-03-17,618563720,INTELLIGENT DECISIONS INCORPORATED
57,2009,848.5,848.5,848.5,2009-06-05,155143050,FOX RIVER GRAPHICS
58,2009,147580.59,147580.59,147580.59,2009-08-11,098692374,IMMIXTECHNOLOGY INCORPORATED
59,2009,57062.09,57062.09,57062.09,2009-08-25,838376630,"CDO TECHNOLOGIES, INC."
60,2009,83104.39,83104.39,0.0,2009-09-01,006908511,PARSONS INFRASTRUCTURE AND TECHNOLOGY GROUP INCORPORATED
61,2009,316.0,316.0,316.0,2009-09-29,148265713,PETRA INDUSTRIES INCORPORATED
62,2009,332.0,332.0,332.0,2009-02-18,148265713,PETRA INDUSTRIES INCORPORATED
63,2009,2639.0,2639.0,2639.0,2009-08-11,148265713,PETRA INDUSTRIES INCORPORATED
64,2009,377.5,377.5,377.5,2009-04-29,148265713,PETRA INDUSTRIES INCORPORATED
65,2009,2021378.56,2021378.56,10514779.93,2009-05-08,050417455,LS3 INCORPORATED
66,2009,58885.55,58885.55,58885.55,2009-09-29,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
67,2009,124500.0,124500.0,124500.0,2009-05-18,808621247,"HOLLAND TECHNOLOGIES, INC"
68,2009,18326.0,18326.0,18326.0,2009-03-09,150965023,ORION HEALTH INC
69,2009,41454.0,41454.0,41454.0,2009-09-01,036943280,VISIONARY INTEGRATION PROFESSI
70,2009,1328.0,1328.0,1328.0,2009-02-05,148265713,PETRA INDUSTRIES INCORPORATED
71,2009,1132.5,1132.5,1132.5,2009-04-20,148265713,PETRA INDUSTRIES INCORPORATED
72,2009,37335.0,37335.0,37335.0,2009-06-05,122505295,"TEL TECH PLUS, INC."
73,2009,3775.0,3775.0,3775.0,2009-06-29,148265713,PETRA INDUSTRIES INCORPORATED
74,2009,3020.0,3020.0,3020.0,2009-04-29,148265713,PETRA INDUSTRIES INCORPORATED
75,2009,8707.5,8707.5,8707.5,2009-09-28,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
76,2009,377.0,377.0,377.0,2009-05-28,148265713,PETRA INDUSTRIES INCORPORATED
77,2009,377.0,377.0,377.0,2009-03-04,148265713,PETRA INDUSTRIES INCORPORATED
78,2009,130.5,130.5,130.5,2009-05-29,849200795,STAR LITE INTERNATIONAL LIMITED LIABILITY COMPANY
79,2009,21173.23,21173.23,21173.23,2009-05-08,786468199,"DLT SOLUTIONS, INC."
80,2009,265.0,265.0,265.0,2009-04-02,148265713,PETRA INDUSTRIES INCORPORATED
81,2009,130.5,130.5,130.5,2009-04-13,849200795,STAR LITE INTERNATIONAL LIMITED LIABILITY COMPANY
82,2009,1131.0,1131.0,1131.0,2009-09-02,148265713,PETRA INDUSTRIES INCORPORATED
83,2009,8912886.0,2587139.05,28455269.0,2009-09-17,116207978,"APPTIS, INC."
84,2009,965.5,965.5,965.5,2009-08-19,155143050,FOX RIVER GRAPHICS
85,2009,70650.97,70650.97,70650.97,2009-04-10,067641597,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC."
86,2009,1510.0,1510.0,1510.0,2009-09-21,148265713,PETRA INDUSTRIES INCORPORATED
87,2009,1060.0,1060.0,1060.0,2009-01-21,148265713,PETRA INDUSTRIES INCORPORATED
88,2009,4240.0,4240.0,4240.0,2009-05-21,148265713,PETRA INDUSTRIES INCORPORATED
89,2009,754.0,754.0,754.0,2009-04-21,148265713,PETRA INDUSTRIES INCORPORATED
90,2009,377.0,377.0,377.0,2009-07-09,148265713,PETRA INDUSTRIES INCORPORATED
91,2009,192307.69,192307.69,192307.69,2009-02-26,153882964,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION
92,2009,24179.2,24179.2,24179.2,2009-06-15,067641597,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC."
93,2009,259111.03,259111.03,353150.87,2009-03-24,783044597,"SYSTEMS MADE SIMPLE, INC."
94,2009,332.0,332.0,332.0,2009-02-09,148265713,PETRA INDUSTRIES INCORPORATED
95,2009,1109.25,1109.25,1109.25,2009-05-04,849200795,STAR LITE INTERNATIONAL LIMITED LIABILITY COMPANY
96,2009,2639.0,2639.0,2639.0,2009-09-23,148265713,PETRA INDUSTRIES INCORPORATED
97,2009,12857.33,12857.33,12857.33,2009-07-14,618563720,INTELLIGENT DECISIONS INCORPORATED
98,2009,98968.35,98968.35,98968.35,2009-02-25,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
99,2009,31143.6,31143.6,31143.6,2009-03-10,095247321,COMTECH LLC
100,2009,1510.0,1510.0,1510.0,2009-05-04,148265713,PETRA INDUSTRIES INCORPORATED
101,2009,754.0,754.0,754.0,2009-08-31,148265713,PETRA INDUSTRIES INCORPORATED
102,2009,754.0,754.0,754.0,2009-09-11,148265713,PETRA INDUSTRIES INCORPORATED
103,2009,105741.58,105741.58,105741.58,2009-02-05,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
104,2009,332.0,332.0,332.0,2009-03-18,148265713,PETRA INDUSTRIES INCORPORATED
105,2009,377.0,377.0,377.0,2009-02-11,148265713,PETRA INDUSTRIES INCORPORATED
106,2009,377.5,377.5,377.5,2009-09-21,148265713,PETRA INDUSTRIES INCORPORATED
107,2009,1172929.71,500000.0,3641352.91,2009-09-27,090739830,ODYSSEY SYSTEMS CONSULTING GRO
108,2009,248264.21,248264.21,248264.21,2009-09-09,020305256,"GALLER ASSOCIATES, INC"
109,2009,5300.0,5300.0,5300.0,2009-05-22,148265713,PETRA INDUSTRIES INCORPORATED
110,2009,677.16,677.16,677.16,2009-01-05,131623634,IMERNET LIMITED LIABILITY PARTNERSHIP
111,2009,68900.0,68900.0,68900.0,2009-05-19,039274332,"AMERICOM GOVERNMENT SERVICES,"
112,2009,15661.8,15661.8,15661.8,2009-03-16,116207978,"APPTIS, INC."
113,2009,473347.14,473347.14,473347.14,2009-09-17,134345326,PROSOURCE CONSULTING LIMITED LIABILITY COMPANY
114,2009,18330.48,18330.48,18330.48,2009-03-31,098692374,IMMIXTECHNOLOGY INC
115,2009,7368526.22,7368526.22,39328024.28,2009-06-05,613194799,"QINETIQ NORTH AMERICA, INC."
116,2009,664.0,664.0,664.0,2009-08-11,148265713,PETRA INDUSTRIES INCORPORATED
117,2009,3775.0,3775.0,3775.0,2009-01-05,148265713,PETRA INDUSTRIES INCORPORATED
118,2009,1885.0,1885.0,1885.0,2009-08-12,148265713,PETRA INDUSTRIES INCORPORATED
119,2009,3020.0,3020.0,3020.0,2009-02-18,148265713,PETRA INDUSTRIES INCORPORATED
120,2009,179175.38,179175.38,179175.38,2009-01-05,843573713,CORE TECHNOLOGIES INCORPORATED
121,2009,8823.5,8823.5,8823.5,2009-09-16,938318995,CROSS MATCH TECHNOLOGIES INCORPORATED
122,2009,1131.0,1131.0,1131.0,2009-02-03,148265713,PETRA INDUSTRIES INCORPORATED
123,2009,520.0,520.0,520.0,2009-09-28,148265713,PETRA INDUSTRIES INCORPORATED
124,2009,3775.0,3775.0,3775.0,2009-02-23,148265713,PETRA INDUSTRIES INCORPORATED
125,2009,530.0,530.0,530.0,2009-05-13,148265713,PETRA INDUSTRIES INCORPORATED
126,2009,754.0,754.0,754.0,2009-07-15,148265713,PETRA INDUSTRIES INCORPORATED
127,2009,7463.67,7463.67,7463.67,2009-09-30,049737583,"ALL NATIVE SYSTEMS, L.L.C."
128,2009,3775.0,3775.0,3775.0,2009-07-06,148265713,PETRA INDUSTRIES INCORPORATED
129,2009,1325.0,1325.0,1325.0,2009-07-21,148265713,PETRA INDUSTRIES INCORPORATED
130,2009,29621.24,29621.24,29621.24,2009-09-10,088365767,CARAHSOFT TECHNOLOGY CORPORATION
131,2009,4152.5,4152.5,4152.5,2009-07-13,148265713,PETRA INDUSTRIES INCORPORATED
132,2009,377.0,377.0,377.0,2009-05-04,148265713,PETRA INDUSTRIES INCORPORATED
133,2009,332.0,332.0,332.0,2009-06-15,148265713,PETRA INDUSTRIES INCORPORATED
134,2009,377.5,377.5,377.5,2009-04-16,148265713,PETRA INDUSTRIES INCORPORATED
135,2009,5106388.52,5106388.52,5106388.52,2009-05-22,092518794,ITS CORPORATION
136,2009,682500.0,682500.0,682500.0,2009-03-02,829160865,ARROW ENTERPRISE COMPUTING SOLUTIONS INC.
137,2009,5385.34,5385.34,5385.34,2009-03-27,095247321,COMTECH LLC
138,2009,2199.8,2199.8,2199.8,2009-06-24,090599171,"SIGNATURE TECHNOLOGY SOLUTIONS, INC."
139,2009,688897.43,688897.43,688897.43,2009-09-21,787949408,"ALLIANT SOLUTIONS, LLC"
140,2009,171116.99,171116.99,171116.99,2009-09-29,067641597,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC."
141,2009,132978.0,132978.0,132978.0,2009-01-28,098692374,IMMIXTECHNOLOGY INC
142,2009,53689.0,53689.0,53689.0,2009-09-03,098692374,IMMIXTECHNOLOGY INC
143,2009,377.0,377.0,377.0,2009-08-11,148265713,PETRA INDUSTRIES INCORPORATED
144,2009,754.0,754.0,754.0,2009-01-26,148265713,PETRA INDUSTRIES INCORPORATED
145,2009,754.0,754.0,754.0,2009-09-02,148265713,PETRA INDUSTRIES INCORPORATED
146,2009,250000.0,250000.0,250000.0,2009-02-26,878896687,FUTRON INCORPORATED
147,2009,481.14,481.14,481.14,2009-01-28,131623634,IMERNET LIMITED LIABILITY PARTNERSHIP
148,2009,377.0,377.0,377.0,2009-08-20,148265713,PETRA INDUSTRIES INCORPORATED
149,2009,2639.0,2639.0,2639.0,2009-08-31,148265713,PETRA INDUSTRIES INCORPORATED
150,2009,399830.32,399830.32,498292.8,2009-02-03,119514144,"TROFHOLZ TECHNOLOGIES, INC."
151,2009,205040.0,205040.0,205040.0,2009-03-18,077548964,IRVING BURTON ASSOCIATES INC
152,2009,1132.5,1132.5,1132.5,2009-04-02,148265713,PETRA INDUSTRIES INCORPORATED
153,2009,1887.5,1887.5,1887.5,2009-01-26,148265713,PETRA INDUSTRIES INCORPORATED
154,2009,1325.0,1325.0,1325.0,2009-07-24,148265713,PETRA INDUSTRIES INCORPORATED
155,2009,530.0,530.0,530.0,2009-05-28,148265713,PETRA INDUSTRIES INCORPORATED
156,2009,377.0,377.0,377.0,2009-08-12,148265713,PETRA INDUSTRIES INCORPORATED
157,2009,4097.04,4097.04,4097.04,2009-03-31,786468199,"DLT SOLUTIONS, INC."
158,2009,755.0,755.0,755.0,2009-08-20,148265713,PETRA INDUSTRIES INCORPORATED
159,2009,3770.0,3770.0,3770.0,2009-01-26,148265713,PETRA INDUSTRIES INCORPORATED
160,2009,109950.0,109950.0,109950.0,2009-05-11,116207978,"APPTIS, INC."
161,2009,583.74,583.74,583.74,2009-01-14,131623634,IMERNET LIMITED LIABILITY PARTNERSHIP
162,2009,377.0,377.0,377.0,2009-07-29,148265713,PETRA INDUSTRIES INCORPORATED
163,2009,530.0,530.0,530.0,2009-09-15,148265713,PETRA INDUSTRIES INCORPORATED
164,2009,530.0,530.0,530.0,2009-02-04,148265713,PETRA INDUSTRIES INCORPORATED
165,2009,377.0,377.0,377.0,2009-09-24,148265713,PETRA INDUSTRIES INCORPORATED
166,2009,1992.0,1992.0,1992.0,2009-05-19,148265713,PETRA INDUSTRIES INCORPORATED
167,2009,795.0,795.0,795.0,2009-07-15,148265713,PETRA INDUSTRIES INCORPORATED
168,2009,428270.11,428270.11,428270.11,2009-08-04,008929457,"WOOLPERT, INC."
169,2009,51803.05,51803.05,51803.05,2009-04-07,618563720,INTELLIGENT DECISIONS INCORPORATED
170,2009,33055.81,33055.81,33055.81,2009-09-25,121701957,BLUE TECH INCORPORATED
171,2009,405410.4,405410.4,405410.4,2009-09-28,602938771,HARRIS IT SERVICES CORPORATION
172,2009,11719.1,11719.1,11719.1,2009-05-27,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
173,2009,1131.0,1131.0,1131.0,2009-09-24,148265713,PETRA INDUSTRIES INCORPORATED
174,2009,553683.2,553683.2,761905.6,2009-03-09,780414652,STG INC
175,2009,86334.29,86334.29,86334.29,2009-09-10,838376630,"CDO TECHNOLOGIES, INC."
176,2009,17624.66,17624.66,17624.66,2009-02-03,088365767,CARAHSOFT TECHNOLOGY CORPORATION
177,2009,1660.0,1660.0,1660.0,2009-01-12,148265713,PETRA INDUSTRIES INCORPORATED
178,2009,4854368.93,4854368.93,29344829.17,2009-09-30,147268023,WESTAR AEROSPACE AND DEFENSE GROUP INCORPORATED (1356)
179,2009,23221.93,23221.93,23221.93,2009-09-18,098692374,IMMIXTECHNOLOGY INC
180,2009,29200.0,29200.0,29200.0,2009-04-02,060639833,GLOBAL DATABASE SOLUTIONS INC
181,2009,754.0,754.0,754.0,2009-04-08,148265713,PETRA INDUSTRIES INCORPORATED
182,2009,754.0,754.0,754.0,2009-06-29,148265713,PETRA INDUSTRIES INCORPORATED
183,2009,371.5,371.5,371.5,2009-09-28,148265713,PETRA INDUSTRIES INCORPORATED
184,2009,3500000.0,3500000.0,3500000.0,2009-01-21,800203580,MCS OF TAMPA INCORPORATED
185,2009,7488.0,7488.0,7488.0,2009-09-25,176800324,"FEDERAL TECHNOLOGY SOLUTIONS, INC."
186,2009,51.96,51.96,51.96,2009-09-03,183051742,PATRIOT L.L.C.
187,2009,95238.1,95238.1,95238.1,2009-04-03,018421227,G&B SOLUTIONS INCORPORATED
188,2009,2650.0,2650.0,2650.0,2009-04-02,148265713,PETRA INDUSTRIES INCORPORATED
189,2009,377.0,377.0,377.0,2009-09-03,148265713,PETRA INDUSTRIES INCORPORATED
190,2009,12080.0,12080.0,12080.0,2009-04-27,148265713,PETRA INDUSTRIES INCORPORATED
191,2009,332.0,332.0,332.0,2009-04-22,148265713,PETRA INDUSTRIES INCORPORATED
192,2009,754.0,754.0,754.0,2009-08-04,148265713,PETRA INDUSTRIES INCORPORATED
193,2009,2642.5,2642.5,2642.5,2009-03-31,148265713,PETRA INDUSTRIES INCORPORATED
194,2009,377.0,377.0,377.0,2009-08-20,148265713,PETRA INDUSTRIES INCORPORATED
195,2009,5662.5,5662.5,5662.5,2009-06-16,148265713,PETRA INDUSTRIES INCORPORATED
196,2009,530.0,530.0,530.0,2009-08-10,148265713,PETRA INDUSTRIES INCORPORATED
197,2009,3775.0,3775.0,3775.0,2009-07-13,148265713,PETRA INDUSTRIES INCORPORATED
198,2009,123809.52,123809.52,123809.52,2009-09-23,036857050,"JANUS RESEARCH GROUP, INC."
199,2009,39994810.0,39994810.0,39994810.0,2009-08-27,009615332,THE BOEING COMPANY
200,2009,99750.0,99750.0,99750.0,2009-04-30,963009899,ACQUISITION SOLUTIONS INC
201,2009,1562.8,1562.8,1562.8,2009-08-17,131623634,IMERNET LIMITED LIABILITY PARTNERSHIP
202,2009,22650.0,22650.0,22650.0,2009-07-27,148265713,PETRA INDUSTRIES INCORPORATED
203,2009,1325.0,1325.0,1325.0,2009-02-20,148265713,PETRA INDUSTRIES INCORPORATED
204,2009,1130243.0,361243.0,1870676.0,2009-06-18,161579735,THE MIL CORPORATION
205,2009,17974.7,17974.7,17974.7,2009-03-05,078559312,ELASOFT INC
206,2009,3483.0,3483.0,3483.0,2009-08-06,931611578,"NEW COMPUTECH, INC."
207,2009,377.0,377.0,377.0,2009-02-12,148265713,PETRA INDUSTRIES INCORPORATED
208,2009,792.46,792.46,792.46,2009-02-20,155143050,"FOX RIVER GRAPHICS, INC"
209,2009,250000.0,250000.0,250000.0,2009-08-31,602690724,BLUE BEACON CONSULTING INC
210,2009,1938.72,1938.72,1938.72,2009-01-16,131623634,IMERNET LIMITED LIABILITY PARTNERSHIP
211,2009,116809.31,116809.31,290387.62,2009-09-18,040760006,"MICRO FOCUS (US), INC."
212,2009,377.0,377.0,377.0,2009-08-31,148265713,PETRA INDUSTRIES INCORPORATED
213,2009,1132.5,1132.5,1132.5,2009-08-24,148265713,PETRA INDUSTRIES INCORPORATED
214,2009,530.0,530.0,530.0,2009-07-30,148265713,PETRA INDUSTRIES INCORPORATED
215,2009,1885.0,1885.0,1885.0,2009-08-24,148265713,PETRA INDUSTRIES INCORPORATED
216,2009,2900.0,2900.0,2900.0,2009-08-21,155143050,FOX RIVER GRAPHICS
217,2009,7007.19,7007.19,7007.19,2009-07-06,098692374,IMMIXTECHNOLOGY INC
218,2009,20808.82,20808.82,20808.82,2009-05-27,144293636,"COUNTERTRADE PRODUCTS, INC."
219,2009,3775.0,3775.0,3775.0,2009-08-14,148265713,PETRA INDUSTRIES INCORPORATED
220,2009,795.0,795.0,795.0,2009-03-23,148265713,PETRA INDUSTRIES INCORPORATED
221,2009,377.0,377.0,377.0,2009-04-30,148265713,PETRA INDUSTRIES INCORPORATED
222,2009,259615.38,259615.38,259615.38,2009-05-29,013695486,INFORMATION MANUFACTURING CORPORATION
223,2009,754.0,754.0,754.0,2009-09-21,148265713,PETRA INDUSTRIES INCORPORATED
224,2009,377.5,377.5,377.5,2009-04-16,148265713,PETRA INDUSTRIES INCORPORATED
225,2009,932326.09,932326.09,2070269.0,2009-09-11,057364507,"CACI TECHNOLOGIES, INC"
226,2009,40937.48,40937.48,40937.48,2009-08-03,144293636,"COUNTERTRADE PRODUCTS, INC."
227,2009,377.0,377.0,377.0,2009-07-20,148265713,PETRA INDUSTRIES INCORPORATED
228,2009,250000.0,250000.0,250000.0,2009-01-17,148485654,TECHGUARD SECURITY LIMITED LIABILITY COMPANY
229,2009,13336.0,13336.0,13336.0,2009-09-15,098692374,IMMIXTECHNOLOGY INC
230,2009,377.0,377.0,377.0,2009-09-11,148265713,PETRA INDUSTRIES INCORPORATED
231,2009,377.5,377.5,377.5,2009-02-09,148265713,PETRA INDUSTRIES INCORPORATED
232,2009,7550.0,7550.0,7550.0,2009-06-08,148265713,PETRA INDUSTRIES INCORPORATED
233,2009,3320.0,3320.0,3320.0,2009-08-19,148265713,PETRA INDUSTRIES INCORPORATED
234,2009,265.0,265.0,265.0,2009-01-08,148265713,PETRA INDUSTRIES INCORPORATED
235,2009,3775.0,3775.0,3775.0,2009-08-04,148265713,PETRA INDUSTRIES INCORPORATED
236,2009,1131.0,1131.0,1131.0,2009-09-18,148265713,PETRA INDUSTRIES INCORPORATED
237,2009,130769.23,130769.23,232758.97,2009-04-14,067641597,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC."
238,2009,33102.0,33102.0,33102.0,2009-02-05,789882800,"AUDIO VIDEO SYSTEMS, INC."
239,2009,664.0,664.0,664.0,2009-08-11,148265713,PETRA INDUSTRIES INCORPORATED
240,2009,7950.0,7950.0,7950.0,2009-08-18,148265713,PETRA INDUSTRIES INCORPORATED
241,2009,2650.0,2650.0,2650.0,2009-06-05,148265713,PETRA INDUSTRIES INCORPORATED
242,2009,9437.5,9437.5,9437.5,2009-06-16,148265713,PETRA INDUSTRIES INCORPORATED
243,2009,755.0,755.0,755.0,2009-06-10,148265713,PETRA INDUSTRIES INCORPORATED
244,2009,1508.0,1508.0,1508.0,2009-02-23,148265713,PETRA INDUSTRIES INCORPORATED
245,2009,26330.0,26330.0,26330.0,2009-05-27,007685969,"CA, INC."
246,2009,13851.92,13851.92,13851.92,2009-09-24,128823874,SENIOR CONSULTANTS INCORPORATED
247,2009,142.05,142.05,142.05,2009-08-21,155143050,FOX RIVER GRAPHICS
248,2009,546609.0,546609.0,546609.0,2009-08-12,786468199,"DLT SOLUTIONS, INC."
249,2009,1131.0,1131.0,1131.0,2009-09-14,148265713,PETRA INDUSTRIES INCORPORATED
250,2009,1674.0,1674.0,1674.0,2009-02-24,150965023,ORION HEALTH INC
251,2009,7450.0,7450.0,7450.0,2009-08-14,957050883,GOVPLACE
252,2009,11600.0,11600.0,11600.0,2009-04-22,001835904,"INTERACTIVE TOUCHSCREEN SOLUTIONS, INC."
253,2009,377.5,377.5,377.5,2009-04-06,148265713,PETRA INDUSTRIES INCORPORATED
254,2009,1885.0,1885.0,1885.0,2009-01-14,148265713,PETRA INDUSTRIES INCORPORATED
255,2009,265.0,265.0,265.0,2009-04-22,148265713,PETRA INDUSTRIES INCORPORATED
256,2009,795.0,795.0,795.0,2009-08-10,148265713,PETRA INDUSTRIES INCORPORATED
257,2009,113494.96,113494.96,113494.96,2009-09-16,957050883,GOVPLACE
258,2009,1931547.42,1931547.42,11284472.56,2009-02-12,616205675,"CACI-ISS, INC."
259,2009,530.0,530.0,530.0,2009-05-12,148265713,PETRA INDUSTRIES INCORPORATED
260,2009,1131718.78,1131718.78,1131718.78,2009-09-24,021715206,HARRIS CORPORATION
261,2009,377.0,377.0,377.0,2009-03-10,148265713,PETRA INDUSTRIES INCORPORATED
262,2009,96153.85,96153.85,96153.85,2009-08-31,802939454,INDUS CORPORATION
263,2009,377.0,377.0,377.0,2009-05-07,148265713,PETRA INDUSTRIES INCORPORATED
264,2009,144258.0,144258.0,144258.0,2009-03-12,077421261,LADORN SYSTEMS CORPORATION
265,2009,5752082.0,5694572.0,16418194.0,2009-06-30,053506312,COMPUTER SCIENCES CORPORATION (3126)
266,2009,301085.72,79478.29,611862.28,2009-01-30,118041268,"MTA, INC"
267,2009,317148.65,317148.65,317148.65,2009-01-23,800203580,MCS OF TAMPA INCORPORATED
268,2009,2085000.0,2085000.0,2085000.0,2009-09-30,007043933,"PLATINUMSOLUTIONS, INC."
269,2009,799998.0,799998.0,799998.0,2009-06-17,361700560,"ONUMA, INC."
270,2009,358875.67,358875.67,358875.67,2009-09-28,961220415,"TANDBERG, INC."
271,2009,133658.58,133658.58,133658.58,2009-03-11,067641597,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC."
272,2009,63504.48,63504.48,63504.48,2009-06-19,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
