,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
42,2009,671485.39,671485.39,671485.39,2009-09-16,557258436,"DV UNITED, LLC"
43,2009,25000.0,25000.0,25000.0,2009-09-23,074334264,MANAGEMENT & ENGINEERING TECH
44,2009,94520.0,94520.0,94520.0,2009-06-09,178221391,"GLACIER TECHNOLOGIES, LLC"
45,2009,24500.0,24500.0,24500.0,2009-08-25,189560621,"ILOOP MOBILE, INC."
46,2009,983212.8,983212.8,4292834.2,2009-05-05,077817617,ELECTRONIC DATA SYSTEMS CORPORATION
47,2009,21608.2,21608.2,21608.2,2009-04-27,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
48,2009,77535.88,77535.88,77535.88,2009-09-03,007640436,SOFTEC SOLUTIONS INCORPORATED
49,2009,17182.36,17182.36,17182.36,2009-09-23,098692374,IMMIXTECHNOLOGY INC
50,2009,29992.9,29992.9,29992.9,2009-09-30,009039939,COMMUNICATIONS RESOURCE INC
51,2009,6632.38,6632.38,6632.38,2009-01-06,116207978,"APPTIS, INC."
52,2009,50000.0,50000.0,50000.0,2009-04-13,113662519,INTUITIVE INFORMATION SYSTEMS
53,2009,4328.1,4328.1,4328.1,2009-09-19,175320761,"APPTIS (MCLEAN), INC"
54,2009,25517.78,25517.78,25517.78,2009-09-09,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
55,2009,5166.92,5166.92,5166.92,2009-09-23,098692374,IMMIXTECHNOLOGY INC
56,2009,525879.2,525879.2,525879.2,2009-05-05,105667401,DEV TECHNOLOGY GROUP INCORPORATED
57,2009,193374.78,193374.78,193374.78,2009-04-16,107939357,GTSI CORPORATION
58,2009,3037.61,3037.61,3037.61,2009-01-23,110487522,SWN COMMUNICATIONS INCORPORATED
59,2009,10117.9,10117.9,10117.9,2009-09-23,602072381,PROVISTA SOFTWARE INTL INCORPORATED
60,2009,7031.44,7031.44,0.0,2009-08-28,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
61,2009,160520.0,160520.0,160520.0,2009-04-01,098692374,IMMIXTECHNOLOGY INC
62,2009,9742.32,9742.32,0.0,2009-09-30,038085549,EVERGREEN INFORMATION TECHNOLO
63,2009,17000.0,17000.0,17000.0,2009-09-23,009039939,COMMUNICATIONS RESOURCE INC
64,2009,2034.65,2034.65,2034.65,2009-07-06,133357199,"APPLIED TACTICS, INC"
65,2009,3978.29,3978.29,3978.29,2009-07-14,175320761,"APPTIS (MCLEAN), INC"
66,2009,1613988.0,1613988.0,0.0,2009-06-03,116207978,APPTIS INCORPORATED
67,2009,130000.0,130000.0,0.0,2009-01-28,079941139,SENET INTERNATIONAL CORPORATIO
68,2009,3301.92,3301.92,3301.92,2009-03-13,135520547,"BAKBONE SOFTWARE, INCORPORATED"
69,2009,40792.48,40792.48,40792.48,2009-05-26,070993162,ACE INFO SOLUTIONS INCORPORATED
70,2009,10120.6,10120.6,0.0,2009-09-18,038085549,EVERGREEN INFORMATION TECHNOLO
71,2009,44126.0,44126.0,44126.0,2009-04-03,015673833,"WALKER COMMUNICATIONS, INC."
72,2009,13354.32,13354.32,13354.32,2009-09-18,121701957,BLUE TECH INCORPORATED
73,2009,18819.94,18819.94,0.0,2009-06-18,157031076,"VISUALPOINT, INC."
74,2009,11520.0,11520.0,11520.0,2009-05-01,038988648,"CAS SEVERN, INC."
75,2009,4129.0,4129.0,4129.0,2008-10-30,078559312,ELASOFT INC
76,2009,9939.2,9939.2,9939.2,2009-03-06,138560268,PYROLOGIX LIMITED LIABILITY COMPANY
77,2009,33881.58,33881.58,33881.58,2009-08-31,615378007,FCN INCORPORATED
78,2009,2127174.06,2127174.06,2127174.06,2009-09-17,832162536,"DKW COMMUNICATIONS, INC."
79,2009,53430.0,53430.0,53430.0,2009-06-19,848630042,"NORTH AMERICAN SYSTEMS INTERNATIONAL, INC."
80,2009,11483.85,11483.85,11483.85,2009-05-01,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
81,2009,152504.0,152504.0,152504.0,2009-08-04,603814054,"GOVERNMENT ACQUISITIONS, INC."
82,2009,5585.76,5585.76,5585.76,2009-08-19,002582726,"BLUE RIVER INFORMATION TECHNOLOGY, LLC"
83,2009,51142.6,51142.6,0.0,2009-03-23,079941139,SENET INTERNATIONAL CORPORATIO
84,2009,150000.0,150000.0,150000.0,2009-09-28,181162546,COMPUTER CONSULTING OPERATIONS SPECIALIST INCORPORATED
85,2009,5560.0,5560.0,5560.0,2009-06-03,799454061,"ENTRUST, INC."
86,2009,12915.0,12915.0,12915.0,2009-05-08,622004435,DATA OPTIMUM LLC
87,2009,3027.0,3027.0,3027.0,2009-09-03,883894040,VERISIGN INCORPORATED
88,2009,22800.0,22800.0,22800.0,2009-05-06,956735815,MICHELLE MUNROE
89,2009,3670.0,3670.0,3670.0,2009-09-18,831483925,SITEIMPROVE
90,2009,24000.0,24000.0,24000.0,2009-04-30,181162546,COMPUTER CONSULTING OPERATIONS SPECIALIST INCORPORATED
91,2009,38667.38,38667.38,0.0,2009-04-27,083139639,ST NET INCORPORATED
92,2009,29553.0,29553.0,29553.0,2009-09-11,178221391,"GLACIER TECHNOLOGIES, LLC"
93,2009,15313.89,15313.89,15313.89,2009-08-31,098692374,IMMIXTECHNOLOGY INC
94,2009,31289.58,31289.58,31289.58,2009-09-01,938836541,STERLING COMPUTERS CORPORATION
95,2009,31704.0,31704.0,31704.0,2009-09-25,611004826,CHEROKEE SERVICES GROUP LLC
96,2009,77455.22,77455.22,77455.22,2009-04-07,787015601,METRO COMMUNICATIONS SERVICES COMPANY INCORPORATED
97,2009,57480.0,57480.0,57480.0,2009-02-02,172952033,INSCOPE SOLUTIONS INCORPORATED
98,2009,11409.82,11409.82,11409.82,2009-09-29,134303192,HEWLETT-PACKARD COMPANY
99,2009,208080.04,208080.04,208080.04,2009-09-04,007640436,SOFTEC SOLUTIONS INCORPORATED
100,2009,325000.0,325000.0,325000.0,2009-09-16,088365767,CARAHSOFT TECHNOLOGY CORPORATION
101,2009,16978.78,16978.78,16978.78,2009-09-25,030771583,"AVEPOINT, INC."
102,2009,42528.13,42528.13,42528.13,2009-02-10,938318995,CROSS MATCH TECHNOLOGIES INCORPORATED
103,2009,26753.28,26753.28,26753.28,2009-04-08,786468199,"DLT SOLUTIONS, INC."
104,2009,28048.43,28048.43,28048.43,2009-03-31,787015601,METRO COMMUNICATIONS SERVICES COMPANY INCORPORATED
105,2009,17820.0,0.0,17820.0,2009-09-26,094125619,FORUM ONE COMMUNICATIONS CORPORATION
106,2009,151303.33,151303.33,151303.33,2009-09-01,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
107,2009,155179.25,155179.25,0.0,2009-09-21,144500022,COMPU-CURE NEW ORLEANS INC.
108,2009,133635.97,133635.97,133635.97,2009-01-26,088365767,CARAHSOFT TECHNOLOGY CORPORATION
109,2009,76865.64,76865.64,76865.64,2009-09-30,098692374,IMMIXTECHNOLOGY INC
110,2009,19250.0,19250.0,19250.0,2009-09-24,809756088,"RETRIEVE, INC."
111,2009,981000.0,981000.0,981000.0,2009-09-29,869008631,NETWORK SPECIALTY GROUP INC
112,2009,7438.26,7438.26,7438.26,2009-02-24,787015601,METRO COMMUNICATIONS SERVICES COMPANY INCORPORATED
113,2009,276414.0,276414.0,0.0,2009-06-19,145969783,CGI FEDERAL INCORPORATED
114,2009,7134.5,7134.5,7134.5,2009-09-29,165487088,CHIRAL SOFTWARE INCORPORATED
115,2009,187638.73,187638.73,187638.73,2009-09-11,140697702,PROTELECOM LIMITED LIABILITY COMPANY
116,2009,13245.76,13245.76,0.0,2009-02-20,107152886,THE NEWBERRY GROUP INCORPORATED
117,2009,28071.16,28071.16,28071.16,2009-07-22,084130959,"ALIGNED DEVELOPMENT STRATEGIES, INCORPORATED"
118,2009,4551.78,4551.78,4551.78,2009-05-22,026157235,"CDW GOVERNMENT, INC."
119,2009,74727.0,74727.0,74727.0,2009-03-12,054446716,TERAGON CONSULTING LIMITED LIABILITY COMPANY
120,2009,34379.91,34379.91,34379.91,2009-08-27,183141613,ANALYTICAL SYSTEMS INCORPORATED
121,2009,14024.8,14024.8,14024.8,2009-08-24,009039939,COMMUNICATIONS RESOURCE INC
122,2009,3978.29,3978.29,3978.29,2009-09-12,175320761,"APPTIS (MCLEAN), INC"
123,2009,10771.82,10771.82,10771.82,2009-08-27,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
124,2009,450000.0,450000.0,450000.0,2009-03-30,927888776,ACUSYS INCORPORATED
125,2009,4855.4,4855.4,4855.4,2009-01-16,825567977,TECHWARE INC
126,2009,18736.37,18736.37,18736.37,2009-09-19,966833766,"SWORD & SHIELD ENTERPRISE SECURITY, INC."
127,2009,86154.0,86154.0,86154.0,2009-05-05,063134175,ENVIRONMENTAL SYSTEMS RESEARCH
128,2009,87886.79,87886.79,87886.79,2008-10-01,884490830,JMA CHARTERED
129,2009,667231.92,667231.92,667231.92,2009-09-25,556054591,"FORCE 3, INC."
130,2009,84000.0,84000.0,84000.0,2009-09-30,621508097,MATHIAS LLC
131,2009,5593.8,5593.8,5593.8,2009-01-27,112762922,SPADAC INCORPORATED
132,2009,7231.91,7231.91,7231.91,2009-07-06,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
133,2009,70000.0,70000.0,70000.0,2009-06-05,867441669,"FRANKIE FRIEND & ASSOCIATES, INC."
134,2009,11115.0,11115.0,11115.0,2009-09-23,155143050,FOX RIVER GRAPHICS
135,2009,7983.86,7983.86,7983.86,2009-05-29,183141613,ANALYTICAL SYSTEMS INCORPORATED
136,2009,39663.47,39663.47,39663.47,2009-01-21,098692374,IMMIXTECHNOLOGY INC
137,2009,12922.62,12922.62,12922.62,2009-06-30,615378007,FCN INCORPORATED
138,2009,50000.0,50000.0,50000.0,2009-09-06,098692374,IMMIXTECHNOLOGY INC
139,2009,6839.25,6839.25,0.0,2009-05-21,038085549,EVERGREEN INFORMATION TECHNOLO
140,2009,70115.17,70115.17,70115.17,2009-06-16,809678782,GOVCONNECTION INCORPORATED
141,2009,5400.31,5400.31,5400.31,2009-08-11,938836541,STERLING COMPUTERS CORPORATION
142,2009,17969.2,17969.2,0.0,2009-03-18,116207978,APPTIS INCORPORATED
143,2009,136868.73,136868.73,0.0,2009-06-29,107152886,THE NEWBERRY GROUP INCORPORATED
144,2009,4428.29,4428.29,4428.29,2009-09-29,801957023,REDHAWK IT SOLUTIONS LLC
145,2009,3719123.82,3719123.82,0.0,2009-07-14,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
146,2009,5085.0,5085.0,5085.0,2009-08-03,177969177,"AVR ENTERPRISES, INC."
147,2009,717313.06,717313.06,717313.06,2009-09-20,603161402,ELITE TECH GROUP INC
148,2009,6312.0,6312.0,6312.0,2009-09-18,122369023,"AGILITY RECOVERY SOLUTIONS, INC"
149,2009,35478.0,35478.0,35478.0,2009-09-08,013047175,"IT PROFESSIONAL SOLUTIONS, INC."
150,2009,6962.69,6962.69,0.0,2009-05-18,038085549,EVERGREEN INFORMATION TECHNOLO
151,2009,889921.0,889921.0,889921.0,2009-09-22,009039939,COMMUNICATIONS RESOURCE INC
152,2009,4330.0,4330.0,4330.0,2009-09-21,832118277,AUDIMATION SERVICES INC
153,2009,104016.0,104016.0,104016.0,2009-05-05,884490830,JMA CHARTERED
154,2009,93996.54,93996.54,93996.54,2009-07-08,615378007,FCN INCORPORATED
155,2009,9965.81,9965.81,9965.81,2009-09-19,175320761,"APPTIS (MCLEAN), INC"
156,2009,6339.67,6339.67,6339.97,2009-03-03,121701957,BLUE TECH INCORPORATED
157,2009,23527.43,23527.43,23527.43,2009-09-26,098692374,IMMIXTECHNOLOGY INC
158,2009,12479.02,12479.02,12479.02,2009-02-23,009039939,COMMUNICATIONS RESOURCE INC
159,2009,5788.04,5788.04,5788.04,2009-03-26,111410184,INTERNATIONAL BUSINESS MACHINES CORPORATION
160,2009,224373.0,224373.0,224373.0,2009-09-30,843919197,"HUMANTOUCH, LLC"
161,2009,9936.32,9936.32,0.0,2009-09-15,038085549,EVERGREEN INFORMATION TECHNOLO
162,2009,5855.12,5855.12,5855.12,2009-08-27,098692374,IMMIXTECHNOLOGY INC
163,2009,13182.79,13182.79,0.0,2009-08-07,157031076,"VISUALPOINT, INC."
164,2009,207731.88,207731.88,207731.88,2009-09-04,007640436,SOFTEC SOLUTIONS INCORPORATED
165,2009,39400.0,39400.0,39400.0,2009-09-09,171508117,CORE IT SOLUTIONS LIMITED LIABILITY COMPANY
166,2009,5235.85,5235.85,5235.85,2009-06-17,009039939,COMMUNICATIONS RESOURCE INC
167,2009,9274.35,9274.35,0.0,2009-09-18,038085549,EVERGREEN INFORMATION TECHNOLO
168,2009,24804.0,24804.0,24804.0,2009-06-25,077352763,"DATA MONITOR SYSTEMS, INC."
169,2009,2760638.0,2760638.0,2760638.0,2009-08-27,791140838,"TECHTREND, INC."
170,2009,26085.95,26085.95,26085.95,2009-05-21,138560268,PYROLOGIX LIMITED LIABILITY COMPANY
171,2009,607463.79,607463.79,607463.79,2009-07-09,933678708,RED RIVER COMPUTER COMPANY INCORPORATED
172,2009,3338.72,3338.72,3338.72,2009-06-26,786468199,"DLT SOLUTIONS, INC."
173,2009,63196.78,63196.78,63196.78,2009-09-29,088365767,CARAHSOFT TECHNOLOGY CORPORATION
174,2009,40258.08,40258.08,40258.08,2009-04-22,009039939,COMMUNICATIONS RESOURCE INCORPORATED
175,2009,11934.87,11934.87,11934.87,2009-04-23,175320761,"APPTIS (MCLEAN), INC"
176,2009,5483.8,5483.8,5483.8,2009-07-08,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
177,2009,125000.0,125000.0,149996.0,2009-09-25,085812204,METEOR COMMUNICATIONS CORPORATION
178,2009,89226.5,89226.5,0.0,2009-05-04,079941139,SENET INTERNATIONAL CORPORATIO
179,2009,1263800.0,1263800.0,1263800.0,2009-09-01,869008631,NETWORK SPECIALTY GROUP INC
180,2009,19304.64,19304.64,19304.64,2009-09-29,809678782,GOVCONNECTION INCORPORATED
181,2009,4479.44,4479.44,4479.44,2009-06-15,112636576,"AAC ASSOCIATES, INC"
182,2009,4536.0,4536.0,4536.0,2009-08-12,112636576,AAC INC.
183,2009,23000.0,23000.0,0.0,2009-04-03,144500022,COMPU-CURE NEW ORLEANS INC.
184,2009,228676.76,228676.76,0.0,2009-09-01,144500022,COMPU-CURE NEW ORLEANS INC.
185,2009,3978.29,3978.29,3978.29,2009-09-04,175320761,"APPTIS (MCLEAN), INC"
186,2009,3978.29,3978.29,3978.29,2009-09-12,175320761,"APPTIS (MCLEAN), INC"
187,2009,0.0,0.0,0.0,2009-07-15,884490830,JMA CHARTERED
188,2009,3703.47,3703.47,3703.47,2009-09-01,329900174,DECODON GMBH
189,2009,24516.0,24516.0,0.0,2009-01-27,107152886,THE NEWBERRY GROUP INCORPORATED
190,2009,11743.0,11743.0,11743.0,2009-09-10,121701957,BLUE TECH INCORPORATED
191,2009,290452.02,290452.02,290452.02,2009-09-22,931911713,"ACTIVIDENTITY, INC."
192,2009,4000.0,4000.0,4000.0,2009-09-15,859054645,"INFOTECH ASSOCIATES, INC."
193,2009,64952.07,64952.07,64952.07,2009-05-14,098692374,IMMIXTECHNOLOGY INC
194,2009,6675.52,3738.41,6675.52,2009-07-22,809678782,GOVCONNECTION INCORPORATED
195,2009,4465.53,4465.53,4465.53,2008-12-15,051237027,FEDSTORE CORPORATION
196,2009,8981.28,8981.28,8981.28,2009-09-19,175320761,"APPTIS (MCLEAN), INC"
197,2009,48590.0,48590.0,0.0,2009-07-28,079941139,SENET INTERNATIONAL CORPORATIO
198,2009,4750.63,4750.63,4750.63,2008-12-18,809678782,GOVCONNECTION INCORPORATED
199,2009,309120.0,0.0,309120.0,2008-10-08,055047138,"C.S.U. INDUSTRIES, INC."
200,2009,82330.4,82330.4,0.0,2009-08-07,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
201,2009,3567.54,3567.54,3567.54,2009-09-01,081323391,KIKO INCORPORATED
202,2009,10000.0,10000.0,10000.0,2009-09-16,015608271,NATURESERVE
203,2009,179265.36,179265.36,179265.36,2009-02-20,098692374,IMMIXTECHNOLOGY INC
204,2009,32486.25,32486.25,32486.25,2009-09-11,159803972,IMMIXGROUP INC
205,2009,476903.75,476903.75,476903.75,2008-10-30,036279193,AMERICAN ENVIRONMENTAL AND ENGINEERING CONSULTANTS LIMITED LIABILITY COMPANY
206,2009,20160.0,20160.0,20160.0,2009-08-13,611720389,CITRIX ONLINE LLC
207,2009,24000.0,24000.0,24000.0,2009-04-30,181162546,COMPUTER CONSULTING OPERATIONS SPECIALIST INCORPORATED
208,2009,41485.42,41485.42,0.0,2009-09-14,107152886,THE NEWBERRY GROUP INCORPORATED
209,2009,8989.29,8989.29,8989.29,2008-12-18,786468199,"DLT SOLUTIONS, INC."
210,2009,44324.36,44324.36,0.0,2009-09-09,038085549,EVERGREEN INFORMATION TECHNOLO
211,2009,80000.0,80000.0,80000.0,2008-11-10,030408780,MILLENNIUM ENTERPRISE CORP
212,2009,37375.71,37375.71,37375.71,2008-10-09,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
213,2009,79158.9,79158.9,79158.9,2009-07-30,009039939,COMMUNICATIONS RESOURCE INCORPORATED
214,2009,93453.67,93453.67,93453.67,2008-10-01,098692374,IMMIXTECHNOLOGY INC
215,2009,900867.0,376000.0,3871907.0,2009-05-29,858485758,ACCENTURE LLP
216,2009,64000.0,64000.0,0.0,2009-09-19,097220180,"GARTNER, INC."
217,2009,99837.0,99837.0,0.0,2008-12-23,145076688,GDC INTEGRATION INCORPORATED
218,2009,47998.52,47998.52,47998.52,2009-08-18,615378007,FCN INCORPORATED
219,2009,10077.67,10077.67,0.0,2009-09-19,038085549,EVERGREEN INFORMATION TECHNOLO
220,2009,142710.99,142710.99,142710.99,2009-06-11,107939357,GTSI CORPORATION
221,2009,86425.0,86425.0,86425.0,2009-04-02,827714507,"APPTIS TECHNOLOGY SOLUTIONS, LLC"
222,2009,7956.58,7956.58,7956.58,2009-04-21,175320761,"APPTIS (MCLEAN), INC"
223,2009,707271.36,707271.36,707271.36,2008-10-22,030416809,"INFORMATION TECHNOLOGY EXPERTS, INC."
224,2009,5000.0,5000.0,5000.0,2008-10-10,965125966,"SOFTWARE ARTISANS, INC"
225,2009,2357672.0,2357672.0,0.0,2008-10-28,835130485,INTERNATIONAL BUSINESS MACHINE
226,2009,15061.33,15061.33,15061.33,2009-04-22,098692374,IMMIXTECHNOLOGY INC
227,2009,100000.0,100000.0,100000.0,2009-08-25,611004826,CHEROKEE SERVICES GROUP LLC
228,2009,23500.0,23500.0,23500.0,2009-03-30,074334264,MANAGEMENT & ENGINEERING TECH
229,2009,143996.0,143996.0,143996.0,2009-03-30,160612672,"SPIRAL SOLUTIONS AND TECHNOLOGIES, INC."
230,2009,1322627.88,1322627.88,1322627.88,2008-10-09,018421227,"G & B SOLUTIONS, INC"
231,2009,563.52,0.0,563.52,2008-10-17,141932652,"G 3 PARTNERS, INC."
232,2009,39312.0,39312.0,39312.0,2008-10-20,883894040,VERISIGN INCORPORATED
233,2009,14645.0,14645.0,14645.0,2009-07-08,883894040,VERISIGN INCORPORATED
234,2009,37824.0,37824.0,37824.0,2008-12-10,884490830,JMA CHARTERED
235,2009,3978.29,3978.29,3978.29,2009-09-19,175320761,"APPTIS (MCLEAN), INC"
236,2009,18944.43,18944.43,18944.43,2008-12-16,183141613,ANALYTICAL SYSTEMS INCORPORATED
237,2009,76883.8,76883.8,76883.8,2009-06-02,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
238,2009,33376.0,33376.0,33376.0,2009-03-03,604596346,CITRIX SYSTEMS INC
239,2009,6640000.0,6640000.0,6640000.0,2008-12-20,786520767,VISTRONIX INCORPORATED
240,2009,6091.08,6091.08,6091.08,2009-09-16,009039939,COMMUNICATIONS RESOURCE INC
241,2009,5730.4,5730.4,5730.4,2009-04-10,825567977,TECHWARE INC
242,2009,41785.66,41785.66,41785.66,2009-06-30,827714507,"APPTIS TECHNOLOGY SOLUTIONS, LLC"
243,2009,476864.0,476864.0,476864.0,2009-09-28,843919197,"HUMANTOUCH, LLC"
244,2009,64455.75,64455.75,64455.75,2008-10-01,098692374,IMMIXTECHNOLOGY INC
245,2009,6300.0,6300.0,6300.0,2009-02-19,161073291,"VOICECOM TELECOMMUNICATIONS, L"
246,2009,100000.0,100000.0,100000.0,2008-12-29,098692374,IMMIXTECHNOLOGY INC
247,2009,774659.0,774659.0,774659.0,2009-01-14,127954589,"INFICARE, INC."
248,2009,1761.73,1761.73,1761.73,2009-05-18,098692374,IMMIXTECHNOLOGY INC
249,2009,3717.9,3717.9,3717.9,2009-03-17,929022028,SOFTCHOICE CORPORATION
250,2009,66000.0,66000.0,66000.0,2008-10-15,145373309,TKC GLOBAL SOLUTIONS LLC
251,2009,15645.73,15645.73,15645.73,2009-05-14,786468199,"DLT SOLUTIONS, INC."
252,2009,100265.57,100265.57,100265.57,2009-09-23,009039939,COMMUNICATIONS RESOURCE INC
253,2009,38095.6,38095.6,38095.6,2009-02-06,181162546,COMPUTER CONSULTING OPERATIONS SPECIALIST INCORPORATED
254,2009,543191.0,543191.0,0.0,2009-09-10,007232429,KNOWLEDGE CONSULTING GROUP
255,2009,5000.0,5000.0,5000.0,2009-08-20,189942381,"WILSON, LARRY"
256,2009,14999.0,14999.0,14999.0,2009-07-09,241645779,ESSA TECHNOLOGIES LTD
257,2009,6965.98,6965.98,0.0,2009-09-30,157031076,"VISUALPOINT, INC."
258,2009,8916.72,8916.72,8916.72,2009-05-05,183141613,ANALYTICAL SYSTEMS INC
259,2009,18361.77,18361.77,18361.77,2009-08-04,181162546,COMPUTER CONSULTING OPERATIONS SPECIALIST INCORPORATED
260,2009,100000.0,100000.0,100000.0,2009-08-27,026377197,"SEKON ENTERPRISE, INC."
261,2009,25729.8,25729.8,25729.8,2009-09-30,096027870,"ACCELERA SOLUTIONS, INC."
262,2009,783778.01,0.0,783778.01,2008-10-01,786468199,"DLT SOLUTIONS, INC."
263,2009,53000.0,53000.0,53000.0,2009-09-11,620129317,LIMEHOUSE SOFTWARE INC.
264,2009,60450.0,60450.0,60450.0,2009-08-25,113518562,"IGIS TECHNOLOGIES, INC."
265,2009,94000.0,94000.0,94000.0,2008-11-06,867441669,"FRANKIE FRIEND & ASSOCIATES, INC."
266,2009,285600.0,0.0,285600.0,2008-10-01,055047138,"C.S.U. INDUSTRIES, INC."
267,2009,60000.0,60000.0,0.0,2009-08-31,139627525,MANTECH ADVANCED SYSTEMS INTERNATIONAL INCORPORATED
268,2009,13782.24,13782.24,0.0,2008-11-19,038085549,EVERGREEN INFORMATION TECHNOLO
269,2009,8601.28,8601.28,8601.28,2009-02-26,786468199,"DLT SOLUTIONS, INC."
270,2009,9293.84,9293.84,9293.84,2009-09-22,160759135,ALVAREZ AND ASSOCIATES LIMITED LIABILITY COMPANY
271,2009,157800.0,157800.0,157800.0,2008-12-17,869008631,NETWORK SPECIALTY GROUP INC
272,2009,802814.75,802814.75,802814.75,2008-12-31,089072826,"KT CONSULTING, INC."
